등종류,행정동,소재지 주소,상세위치,위도,경도,데이터기준일 
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1031-12,,33.45516205,126.9136505,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리61-32,,33.4549675,126.9136505,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1028-1,,33.45539856,126.9131088,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1033-1,,33.45456314,126.9133606,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리61-10,,33.45409393,126.9135437,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리61-45,,33.45377731,126.9136353,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리61-24,,33.45354843,126.9141388,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리61-28,,33.4534111,126.9141083,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리61-11,,33.45321655,126.9138107,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리61-12,,33.45301437,126.9138641,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리57-41,,33.45081711,126.91539,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리57-12,,33.45114899,126.9155197,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리218,,33.45415115,126.912941,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리2747,,33.45437241,126.9122772,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1039-4,,33.45451736,126.9119339,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1039-2,,33.45451736,126.9116135,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1039-15,,33.45496368,126.9115372,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리994,,33.45541763,126.9114914,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리998-2,,33.45588303,126.9114304,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리980-3,,33.45635986,126.9113541,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리980-3,,33.4569397,126.9112701,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1138-28,,33.45743942,126.9111938,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리949-1,,33.45790863,126.9111404,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리949-1,,33.4584198,126.9110641,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리343-4,,33.46782303,126.9153671,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리341-5,,33.46814346,126.916153,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리338-10,,33.46844864,126.9169159,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리337-5,,33.46855545,126.9171829,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리337-1,,33.46846008,126.9217148,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리7-2,,33.46829224,126.9216537,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리18,,33.46789169,126.9214783,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리18,,33.46754837,126.9214859,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리24,,33.4670372,126.9216537,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리24-2,,33.46670532,126.9213486,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1246,,33.46387482,126.9092407,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1300-3,,33.46393204,126.9088058,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1299-1,,33.46396255,126.9083176,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1252-2,,33.46403122,126.907959,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1247-3,,33.46336746,126.9084473,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1248-1,,33.46300507,126.9083939,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1297-2,,33.46400833,126.9071808,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1356-1,,33.46503067,126.9051895,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1285-1,,33.46530914,126.9049683,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1372,,33.46549606,126.9046249,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1365-1,,33.46563339,126.9047775,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1415-1,,33.46534348,126.9039001,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1388,,33.46630096,126.9037247,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1241-1,,33.46278381,126.9087219,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1240-1,,33.46266174,126.9081039,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1297-1,,33.46401215,126.9065475,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1512-1,,33.46226883,126.90065,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1552-1,,33.46212006,126.9023209,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1543-1,,33.46213531,126.903717,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1214,,33.4620018,126.904274,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1219,,33.46175003,126.9052963,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1272-1,,33.46219254,126.9063416,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1488-1,,33.46189117,126.8993912,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1847,,33.46118164,126.897522,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1847,,33.46091843,126.8963318,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1861-1,,33.46059036,126.8937378,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1964-1,,33.4586792,126.8884277,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1950,,33.46081543,126.8883362,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1947-4,,33.46184921,126.8884125,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1932,,33.46556473,126.8943787,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1920,,33.46669388,126.8968201,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리2068,,33.45617676,126.8877182,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리2079-1,,33.45347214,126.8872528,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리2189,,33.45639801,126.8800888,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리2039-3,,33.45510483,126.8898163,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리2020-1,,33.45511246,126.8903122,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1753-1,,33.45567067,126.8946312,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1733,,33.45603561,126.8955994,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1804-1,,33.45698929,126.8972855,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1806,,33.45731354,126.897728,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1597,,33.45750809,126.8984833,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1611-2,,33.45795059,126.9001236,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1613,,33.45868683,126.901062,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1619,,33.4592247,126.9020157,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1621-4,,33.45964432,126.9028397,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1562-1,,33.45978165,126.903717,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1167-1,,33.4600029,126.9044342,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1162,,33.45985794,126.9050217,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1160,,33.45951462,126.9055328,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1180-1,,33.45956802,126.9074402,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1184,,33.46028519,126.9078598,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1194-1,,33.46109009,126.9086151,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1191,,33.46134567,126.9090424,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1186-1,,33.46003723,126.9085312,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1186-1,,33.46020126,126.9082947,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1188,,33.46047974,126.9091797,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리933,,33.45965958,126.9096222,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리934-10,,33.45943069,126.9103699,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1156-1,,33.45840454,126.9054031,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1645,,33.45644379,126.9031906,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1650,,33.45614624,126.9027863,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1673,,33.45518875,126.9019928,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1672,,33.45492172,126.9015503,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1706,,33.45404053,126.8988953,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1706,,33.45414734,126.8984222,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1065-6,,33.45447159,126.9076843,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1042,,33.45438766,126.9081497,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1041-1,,33.45425415,126.9100876,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1204-1,,33.46031189,126.9057465,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1222,,33.46105576,126.9060211,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1202-3,,33.46119308,126.906929,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1195-7,,33.46122742,126.9073105,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1194-1,,33.46138763,126.9080505,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1193-1,,33.46153641,126.9085007,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1193-1,,33.46166229,126.9088745,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리797-4,,33.46208954,126.9097595,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리935-1,,33.4606781,126.9103622,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리935-1,,33.46035004,126.9104156,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리946,,33.45888901,126.9106445,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리948,,33.45839691,126.9107437,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리975,,33.45791626,126.9107895,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1138-41,,33.45746994,126.9108658,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1138-40,,33.45720673,126.9105072,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1138-40,,33.45693207,126.9102097,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리980-10,,33.45701218,126.9109421,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리999,,33.4565239,126.9109955,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리998,,33.45611572,126.9110641,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1138-57,,33.45610046,126.9107742,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1138-34,,33.45590591,126.9103851,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1138-43,,33.45610428,126.9095993,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리996,,33.45566177,126.9111252,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리992,,33.4552536,126.9111786,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1039-3,,33.45460892,126.9112778,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1400,,33.4677124,126.9025116,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1596-3,,33.45754543,126.899347,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1804-1,,33.45653329,126.8965018,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1728,,33.45702638,126.8958545,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1728,,33.45588972,126.8951136,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1753-1,,33.45538182,126.894239,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1753-2,,33.45508959,126.8938387,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1751,,33.45485137,126.893359,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리2014,,33.45475169,126.8927729,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1565,,33.46011545,126.9027028,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1559-3,,33.46054597,126.9027063,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1560-6,,33.4607421,126.9027478,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1559-5,,33.46076381,126.903131,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1559-6,,33.46079121,126.9035733,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1559-9,,33.46095149,126.9038932,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1211-6,,33.46134827,126.9039895,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1212-4,,33.46140223,126.9038147,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1259-1,,33.46254744,126.9069854,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리956-1,,33.45836,126.9123587,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리183-1,,33.46128364,126.9158544,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리228,,33.46182101,126.9172187,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리218,,33.46220488,126.918247,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리214,,33.46257525,126.9193331,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리2210,,33.46062776,126.9095166,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리2210,,33.46182755,126.9058473,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리2208-3,,33.45233149,126.8810924,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1170-1,,33.46000225,126.9049699,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리1564-1,,33.45984306,126.9031495,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 오조리2210,,33.45964429,126.9026173,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리2259-1,,33.39383316,126.8924637,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1345-1,,33.39439774,126.8941345,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1325,,33.39439011,126.897522,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1331-2,,33.39535904,126.896637,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1326-1,,33.39435577,126.8978119,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1326-1,,33.39416885,126.8979263,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1268-8,,33.39383698,126.8980865,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1303,,33.38916779,126.8984756,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1303-2,,33.38957214,126.8993683,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1298-1,,33.38978958,126.8998718,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1297-5,,33.39000702,126.9002838,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1297-5,,33.39029694,126.9007339,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1297-4,,33.39054871,126.9011841,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1286-1,,33.39070892,126.9015121,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1286-3,,33.39097214,126.9023132,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1287,,33.39102554,126.9026871,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1286-3,,33.39110947,126.9031525,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1286-4,,33.39123535,126.9035645,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1231-2,,33.39134598,126.9039307,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1231-2,,33.39193344,126.9047928,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1228,,33.39299011,126.9056015,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1227-5,,33.39340973,126.9055939,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1220,,33.39395142,126.9059448,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1218,,33.39452744,126.9061813,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1218,,33.39480972,126.9061813,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1216,,33.39519119,126.9059906,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1205-1,,33.39625168,126.9058838,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1204-2,,33.39665604,126.9060135,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1204-3,,33.39709473,126.9061584,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1203-5,,33.39750671,126.9061966,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1193-6,,33.39779282,126.9061203,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1193-2,,33.39830017,126.9056244,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1192-3,,33.39859772,126.9052963,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1192-1,,33.39894104,126.9050064,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1115-1,,33.40078735,126.9037323,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1110-1,,33.40087509,126.9033203,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1112-1,,33.40127945,126.9031906,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1112-4,,33.40187836,126.9036789,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1112-4,,33.40208054,126.904007,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1112-2,,33.40205383,126.9027786,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1112-9,,33.40198898,126.9033279,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1112-6,,33.40219116,126.9033661,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1112-3,,33.40223312,126.9036255,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1112-3,,33.40240097,126.9040298,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1112-6,,33.40246964,126.9030304,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1112-8,,33.40218735,126.9029846,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1001-2,,33.40228271,126.9026947,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1001-2,,33.40281677,126.902771,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1001-1,,33.4032135,126.90271,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리977-1,,33.40369415,126.9029465,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리975-1,,33.40385818,126.9032822,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리971-3,,33.40454865,126.9034424,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리962-1,,33.4048233,126.9035263,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리961-1,,33.40512085,126.9035797,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1001-6,,33.40522766,126.9039764,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1001-6,,33.40532303,126.9039536,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리746,,33.40558624,126.9042969,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리746,,33.40547562,126.904541,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리741,,33.40533829,126.904892,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리737-2,,33.4058609,126.9057999,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리707-3,,33.40631485,126.9065018,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리705-2,,33.40668106,126.9070282,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리698-4,,33.40731812,126.9075241,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리698-4,,33.4076767,126.9076004,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리693,,33.40827179,126.9076767,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리692,,33.40877914,126.9078903,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리691-2,,33.40922928,126.9079971,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리690,,33.40988922,126.9081116,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리662,,33.41024017,126.9081192,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리661-2,,33.41060257,126.9079971,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리660-5,,33.41091537,126.9079514,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리659-1,,33.4111824,126.9080658,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리658-1,,33.4115181,126.9081955,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리658,,33.4118309,126.9081268,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리654-11,,33.41212845,126.9080734,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리654-13,,33.4123497,126.9077072,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리649,,33.4126358,126.9089127,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리649-2,,33.41292191,126.9092484,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리88-2,,33.41378021,126.909523,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리1-2,,33.42339325,126.9137878,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리127-4,,33.4142189,126.9064636,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리127-9,,33.41389084,126.9064102,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리644-9,,33.41359329,126.9063263,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리644-1,,33.41325378,126.9062576,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리595-2,,33.41261292,126.8999786,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리575-1,,33.41180801,126.9005432,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리576-1,,33.41140747,126.9002228,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리589-1,,33.41082001,126.899498,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리536-1,,33.41045761,126.8996353,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리584,,33.41026688,126.900032,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리544-1,,33.41017151,126.9011688,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리545-1,,33.41039276,126.9013596,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리566-2,,33.41061783,126.9016113,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리563-1,,33.41091537,126.9019699,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리626-9,,33.4107933,126.9043961,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리553-6,,33.40972137,126.9033508,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리553-7,,33.40970612,126.9028625,2025-07-25
보안등,성산읍,제주특별자치도 서귀포시 성산읍 온평리548-2,,33.40975189,126.9020157,2025-07-25
