base_year_month,sex,age_range,time_range,visit_population_count
202004,남성,10세 미만,01시,160306.6
202004,남성,10세 미만,02시,164139.1
202004,남성,10세 미만,03시,166428.7
202004,남성,10세 미만,04시,167742.8
202004,남성,10세 미만,05시,170752.2
202004,남성,10세 미만,06시,173424.3
202004,남성,10세 미만,07시,177413.9
202004,남성,10세 미만,08시,185806.6
202004,남성,10세 미만,09시,200786.9
202004,남성,10세 미만,10시,219430.9
202004,남성,10세 미만,11시,241943.8
202004,남성,10세 미만,12시,263359.9
202004,남성,10세 미만,13시,288332.9
202004,남성,10세 미만,14시,311901.8
202004,남성,10세 미만,15시,332721.3
202004,남성,10세 미만,16시,351631.1
202004,남성,10세 미만,17시,370849
202004,남성,10세 미만,18시,382626.2
202004,남성,10세 미만,19시,386246.4
202004,남성,10세 미만,20시,383744.6
202004,남성,10세 미만,21시,374125.9
202004,남성,10세 미만,22시,358000.4
202004,남성,10세 미만,23시,340292.5
202004,남성,10세 미만,24시,161874.2
202004,남성,20대,01시,399136.3
202004,남성,20대,02시,395385.6
202004,남성,20대,03시,391559.4
202004,남성,20대,04시,388277.1
202004,남성,20대,05시,388260.1
202004,남성,20대,06시,392834.1
202004,남성,20대,07시,408595.3
202004,남성,20대,08시,446305.7
202004,남성,20대,09시,484271.6
202004,남성,20대,10시,509976.2
202004,남성,20대,11시,530608.4
202004,남성,20대,12시,546064
202004,남성,20대,13시,562979.5
202004,남성,20대,14시,578702.9
202004,남성,20대,15시,589341.5
202004,남성,20대,16시,592674.4
202004,남성,20대,17시,591250
202004,남성,20대,18시,583065.2
202004,남성,20대,19시,585241.3
202004,남성,20대,20시,586041.1
202004,남성,20대,21시,578693.7
202004,남성,20대,22시,559919.1
202004,남성,20대,23시,537523
202004,남성,20대,24시,413914.4
202004,남성,30대,01시,393999.7
202004,남성,30대,02시,393173.4
202004,남성,30대,03시,392831.9
202004,남성,30대,04시,393412.6
202004,남성,30대,05시,398423
202004,남성,30대,06시,410876.5
202004,남성,30대,07시,448195.5
202004,남성,30대,08시,525012.3
202004,남성,30대,09시,597907.9
202004,남성,30대,10시,644286.6
202004,남성,30대,11시,677988.2
202004,남성,30대,12시,702610.9
202004,남성,30대,13시,721504.6
202004,남성,30대,14시,736667.2
202004,남성,30대,15시,741712.5
202004,남성,30대,16시,734840.6
202004,남성,30대,17시,719163.9
202004,남성,30대,18시,691384.7
202004,남성,30대,19시,676916.8
202004,남성,30대,20시,666590.6
202004,남성,30대,21시,649701.4
202004,남성,30대,22시,622784.6
202004,남성,30대,23시,596940.5
202004,남성,30대,24시,408931.8
202004,남성,40대,01시,447695.7
202004,남성,40대,02시,444012.5
202004,남성,40대,03시,442432.4
202004,남성,40대,04시,443774.3
202004,남성,40대,05시,456232.4
202004,남성,40대,06시,488575.3
202004,남성,40대,07시,579179.1
202004,남성,40대,08시,732783.5
202004,남성,40대,09시,849142.8
202004,남성,40대,10시,929272.5
202004,남성,40대,11시,986562.9
202004,남성,40대,12시,1016115.8
202004,남성,40대,13시,1037430.6
202004,남성,40대,14시,1057435.2
202004,남성,40대,15시,1058735.5
202004,남성,40대,16시,1040952.8
202004,남성,40대,17시,1008305.3
202004,남성,40대,18시,946067.1
202004,남성,40대,19시,914828.8
202004,남성,40대,20시,884945.2
202004,남성,40대,21시,855295.6
202004,남성,40대,22시,814880.7
202004,남성,40대,23시,776468.3
202004,남성,40대,24시,466795.2
202004,남성,50대,01시,452243.3
202004,남성,50대,02시,448222.6
202004,남성,50대,03시,446431.9
202004,남성,50대,04시,448438.8
202004,남성,50대,05시,461502.5
202004,남성,50대,06시,512149
202004,남성,50대,07시,639148.5
202004,남성,50대,08시,816472.9
202004,남성,50대,09시,943491.6
202004,남성,50대,10시,1033596.2
202004,남성,50대,11시,1092930.2
202004,남성,50대,12시,1119996.4
202004,남성,50대,13시,1137188.7
202004,남성,50대,14시,1149777
202004,남성,50대,15시,1146302.6
202004,남성,50대,16시,1123324.3
202004,남성,50대,17시,1086739
202004,남성,50대,18시,1020710.9
202004,남성,50대,19시,984782.2
202004,남성,50대,20시,947641.1
202004,남성,50대,21시,905458.8
202004,남성,50대,22시,855543.1
202004,남성,50대,23시,812709.9
202004,남성,50대,24시,471469.6
202004,남성,60대,01시,250871.7
202004,남성,60대,02시,251205.4
202004,남성,60대,03시,253181.8
202004,남성,60대,04시,255586.1
202004,남성,60대,05시,265808.7
202004,남성,60대,06시,303416.3
202004,남성,60대,07시,376970
202004,남성,60대,08시,466626.8
202004,남성,60대,09시,555544.5
202004,남성,60대,10시,620803.5
202004,남성,60대,11시,657181.6
202004,남성,60대,12시,670947.5
202004,남성,60대,13시,675346.9
202004,남성,60대,14시,683328.3
202004,남성,60대,15시,680764.7
202004,남성,60대,16시,668880.9
202004,남성,60대,17시,642812.4
202004,남성,60대,18시,603476.1
202004,남성,60대,19시,575981.3
202004,남성,60대,20시,551275.1
202004,남성,60대,21시,522631.8
202004,남성,60대,22시,497143.7
202004,남성,60대,23시,479595
202004,남성,60대,24시,258157.4
202004,남성,70대 이상,01시,45461.6
202004,남성,70대 이상,01시,82942
202004,남성,70대 이상,02시,46387.3
202004,남성,70대 이상,02시,84502.8
202004,남성,70대 이상,03시,47482.9
202004,남성,70대 이상,03시,86356.3
202004,남성,70대 이상,04시,48265.2
202004,남성,70대 이상,04시,87683.6
202004,남성,70대 이상,05시,51138.9
202004,남성,70대 이상,05시,92547.9
202004,남성,70대 이상,06시,59024.3
202004,남성,70대 이상,06시,105907
202004,남성,70대 이상,07시,73158.8
202004,남성,70대 이상,07시,129779.3
202004,남성,70대 이상,08시,158043.2
202004,남성,70대 이상,08시,89891.6
202004,남성,70대 이상,09시,192416
202004,남성,70대 이상,09시,110213.2
202004,남성,70대 이상,10시,224031.6
202004,남성,70대 이상,10시,128935.4
202004,남성,70대 이상,11시,243508.2
202004,남성,70대 이상,11시,140456.3
202004,남성,70대 이상,12시,249382.9
202004,남성,70대 이상,12시,143927.9
202004,남성,70대 이상,13시,250008.9
202004,남성,70대 이상,13시,144300.4
202004,남성,70대 이상,14시,252533.8
202004,남성,70대 이상,14시,145800.3
202004,남성,70대 이상,15시,146453.4
202004,남성,70대 이상,15시,253636.6
202004,남성,70대 이상,16시,248820.1
202004,남성,70대 이상,16시,143599.6
202004,남성,70대 이상,17시,238318.2
202004,남성,70대 이상,17시,137357.7
202004,남성,70대 이상,18시,224888.2
202004,남성,70대 이상,18시,129404.5
202004,남성,70대 이상,19시,215574.7
202004,남성,70대 이상,19시,123893.9
202004,남성,70대 이상,20시,119141.6
202004,남성,70대 이상,20시,207520.6
202004,남성,70대 이상,21시,115010.8
202004,남성,70대 이상,21시,200538.2
202004,남성,70대 이상,22시,194768.4
202004,남성,70대 이상,22시,111614.8
202004,남성,70대 이상,23시,191103.6
202004,남성,70대 이상,23시,109456.8
202004,남성,70대 이상,24시,84287.2
202004,남성,70대 이상,24시,46160.5
202004,여성,10대,01시,165344.9
202004,여성,10대,02시,169728
202004,여성,10대,03시,172552.4
202004,여성,10대,04시,174125.2
202004,여성,10대,05시,176224.3
202004,여성,10대,06시,177988.6
202004,여성,10대,07시,181620.9
202004,여성,10대,08시,189080
202004,여성,10대,09시,204023.1
202004,여성,10대,10시,222468.2
202004,여성,10대,11시,243969
202004,여성,10대,12시,267743.6
202004,여성,10대,13시,294891
202004,여성,10대,14시,323950.6
202004,여성,10대,15시,348781.5
202004,여성,10대,16시,368989.7
202004,여성,10대,17시,386905.1
202004,여성,10대,18시,397055.9
202004,여성,10대,19시,401563.7
202004,여성,10대,20시,397913.6
202004,여성,10대,21시,389200.7
202004,여성,10대,22시,371947
202004,여성,10대,23시,354621.2
202004,여성,10대,24시,165185.9
202004,여성,10세 미만,01시,213680.5
202004,여성,10세 미만,02시,219418
202004,여성,10세 미만,03시,223114.7
202004,여성,10세 미만,04시,225171.2
202004,여성,10세 미만,05시,227916.7
202004,여성,10세 미만,06시,230219.3
202004,여성,10세 미만,07시,234968.1
202004,여성,10세 미만,08시,244695.3
202004,여성,10세 미만,09시,264214.4
202004,여성,10세 미만,10시,288331.1
202004,여성,10세 미만,11시,316443.4
202004,여성,10세 미만,12시,347539
202004,여성,10세 미만,13시,383037
202004,여성,10세 미만,14시,421047.8
202004,여성,10세 미만,15시,453535.6
202004,여성,10세 미만,16시,479949.5
202004,여성,10세 미만,17시,503368.6
202004,여성,10세 미만,18시,516650.1
202004,여성,10세 미만,19시,522554.1
202004,여성,10세 미만,20시,517774.5
202004,여성,10세 미만,21시,506372
202004,여성,10세 미만,22시,483816.6
202004,여성,10세 미만,23시,461172.8
202004,여성,10세 미만,24시,213350.8
202004,여성,20대,01시,331650.1
202004,여성,20대,02시,331471.3
202004,여성,20대,03시,331494.3
202004,여성,20대,04시,331104
202004,여성,20대,05시,332264.9
202004,여성,20대,06시,336619.3
202004,여성,20대,07시,345646.4
202004,여성,20대,08시,375380.3
202004,여성,20대,09시,408304.9
202004,여성,20대,10시,432975.1
202004,여성,20대,11시,457703.6
202004,여성,20대,12시,476307.8
202004,여성,20대,13시,497330
202004,여성,20대,14시,516837.8
202004,여성,20대,15시,531210.4
202004,여성,20대,16시,537436.6
202004,여성,20대,17시,538853.4
202004,여성,20대,18시,530518.7
202004,여성,20대,19시,531262.4
202004,여성,20대,20시,526443.4
202004,여성,20대,21시,515229.9
202004,여성,20대,22시,493402.2
202004,여성,20대,23시,470323.3
202004,여성,20대,24시,344054
202004,여성,30대,01시,302141.7
202004,여성,30대,02시,305270.6
202004,여성,30대,03시,307672.7
202004,여성,30대,04시,308731.9
202004,여성,30대,05시,312604.3
202004,여성,30대,06시,321527.9
202004,여성,30대,07시,337597.3
202004,여성,30대,08시,377640.4
202004,여성,30대,09시,453816
202004,여성,30대,10시,512237.1
202004,여성,30대,11시,557555
202004,여성,30대,12시,593761.5
202004,여성,30대,13시,620524.6
202004,여성,30대,14시,642809.4
202004,여성,30대,15시,653688.9
202004,여성,30대,16시,649865.7
202004,여성,30대,17시,632182.7
202004,여성,30대,18시,602067.7
202004,여성,30대,19시,588100.6
202004,여성,30대,20시,576629.4
202004,여성,30대,21시,558187.6
202004,여성,30대,22시,533618
202004,여성,30대,23시,513644.6
202004,여성,30대,24시,312634.8
202004,여성,40대,01시,311645.7
202004,여성,40대,02시,314100.8
202004,여성,40대,03시,315932
202004,여성,40대,04시,318126.5
202004,여성,40대,05시,325599.5
202004,여성,40대,06시,345136.8
202004,여성,40대,07시,384672.6
202004,여성,40대,08시,472643
202004,여성,40대,09시,604249.5
202004,여성,40대,10시,698524.5
202004,여성,40대,11시,772465.6
202004,여성,40대,12시,821814.3
202004,여성,40대,13시,859737.8
202004,여성,40대,14시,892283.3
202004,여성,40대,15시,907800.1
202004,여성,40대,16시,895915.5
202004,여성,40대,17시,864256.8
202004,여성,40대,18시,814359.7
202004,여성,40대,19시,784979.7
202004,여성,40대,20시,761653.4
202004,여성,40대,21시,731800
202004,여성,40대,22시,693226.2
202004,여성,40대,23시,659435
202004,여성,40대,24시,322678.2
202004,여성,50대,01시,290272.1
202004,여성,50대,02시,293184.9
202004,여성,50대,03시,294804.7
202004,여성,50대,04시,298156.3
202004,여성,50대,05시,310145.1
202004,여성,50대,06시,347717.9
202004,여성,50대,07시,414269.3
202004,여성,50대,08시,530212.9
202004,여성,50대,09시,657101.9
202004,여성,50대,10시,751101.8
202004,여성,50대,11시,819817.5
202004,여성,50대,12시,861391.2
202004,여성,50대,13시,889194.5
202004,여성,50대,14시,910657.7
202004,여성,50대,15시,915378.2
202004,여성,50대,16시,897110.7
202004,여성,50대,17시,856837.7
202004,여성,50대,18시,800289.2
202004,여성,50대,19시,766483.3
202004,여성,50대,20시,737176.3
202004,여성,50대,21시,702966.5
202004,여성,50대,22시,663776.9
202004,여성,50대,23시,634138.4
202004,여성,50대,24시,299660.1
202004,여성,60대,01시,180349.1
202004,여성,60대,02시,183585.9
202004,여성,60대,03시,186035.8
202004,여성,60대,04시,188774.6
202004,여성,60대,05시,198446.4
202004,여성,60대,06시,234210.3
202004,여성,60대,07시,287414.6
202004,여성,60대,08시,348889.9
202004,여성,60대,09시,417772.7
202004,여성,60대,10시,476878.2
202004,여성,60대,11시,517373.8
202004,여성,60대,12시,538431.9
202004,여성,60대,13시,549837
202004,여성,60대,14시,560852.9
202004,여성,60대,15시,561625.1
202004,여성,60대,16시,546901.4
202004,여성,60대,17시,520134.8
202004,여성,60대,18시,484061.2
202004,여성,60대,19시,463254.7
202004,여성,60대,20시,445379.1
202004,여성,60대,21시,427043.7
202004,여성,60대,22시,409423.2
202004,여성,60대,23시,398759.2
202004,여성,60대,24시,184159.8
202004,여성,70대 이상,01시,34453.1
202004,여성,70대 이상,01시,89107.9
202004,여성,70대 이상,02시,35205.3
202004,여성,70대 이상,02시,91034
202004,여성,70대 이상,03시,92596.9
202004,여성,70대 이상,03시,35815.7
202004,여성,70대 이상,04시,93752.9
202004,여성,70대 이상,04시,36266.8
202004,여성,70대 이상,05시,98033.7
202004,여성,70대 이상,05시,37938.9
202004,여성,70대 이상,06시,111059.6
202004,여성,70대 이상,06시,43024.2
202004,여성,70대 이상,07시,130731.7
202004,여성,70대 이상,07시,50704.8
202004,여성,70대 이상,08시,60005.6
202004,여성,70대 이상,08시,154551.4
202004,여성,70대 이상,09시,72117.4
202004,여성,70대 이상,09시,185576.3
202004,여성,70대 이상,10시,85079.9
202004,여성,70대 이상,10시,218777
202004,여성,70대 이상,11시,94511
202004,여성,70대 이상,11시,242938.4
202004,여성,70대 이상,12시,98789.9
202004,여성,70대 이상,12시,253900.9
202004,여성,70대 이상,13시,258307.8
202004,여성,70대 이상,13시,100508.7
202004,여성,70대 이상,14시,263055.8
202004,여성,70대 이상,14시,102362.6
202004,여성,70대 이상,15시,266390.4
202004,여성,70대 이상,15시,103663.3
202004,여성,70대 이상,16시,261943
202004,여성,70대 이상,16시,101923.6
202004,여성,70대 이상,17시,254000.4
202004,여성,70대 이상,17시,98818.1
202004,여성,70대 이상,18시,240026
202004,여성,70대 이상,18시,93361.3
202004,여성,70대 이상,19시,232102.3
202004,여성,70대 이상,19시,90267.6
202004,여성,70대 이상,20시,88224.5
202004,여성,70대 이상,20시,226872.7
202004,여성,70대 이상,21시,86361.7
202004,여성,70대 이상,21시,222097.8
202004,여성,70대 이상,22시,84812.4
202004,여성,70대 이상,22시,218124
202004,여성,70대 이상,23시,215953.2
202004,여성,70대 이상,23시,83965.9
202004,여성,70대 이상,24시,90687.4
202004,여성,70대 이상,24시,35057
202005,남성,10대,01시,231085.9
202005,남성,10대,02시,234336.1
202005,남성,10대,03시,236619.6
202005,남성,10대,04시,237646.3
202005,남성,10대,05시,240332.2
202005,남성,10대,06시,243306.2
202005,남성,10대,07시,250045.9
202005,남성,10대,08시,286299.4
202005,남성,10대,09시,310711.8
202005,남성,10대,10시,333044.9
202005,남성,10대,11시,357356.4
202005,남성,10대,12시,383531.4
202005,남성,10대,13시,412479.5
202005,남성,10대,14시,437275.2
202005,남성,10대,15시,460047.3
202005,남성,10대,16시,480954.5
202005,남성,10대,17시,503660.7
202005,남성,10대,18시,512975.5
202005,남성,10대,19시,520832.7
202005,남성,10대,20시,515849.2
202005,남성,10대,21시,502208.6
202005,남성,10대,22시,477283.1
202005,남성,10대,23시,450782.5
202005,남성,10대,24시,230357.9
202005,남성,10세 미만,01시,197378.6
202005,남성,10세 미만,02시,200198.3
202005,남성,10세 미만,03시,202175.7
202005,남성,10세 미만,04시,203059.4
202005,남성,10세 미만,05시,205384.1
202005,남성,10세 미만,06시,207960.4
202005,남성,10세 미만,07시,213800.5
202005,남성,10세 미만,08시,245218.6
202005,남성,10세 미만,09시,266369
202005,남성,10세 미만,10시,285735
202005,남성,10세 미만,11시,306819.9
202005,남성,10세 미만,12시,329524
202005,남성,10세 미만,13시,354628.5
202005,남성,10세 미만,14시,376132.3
202005,남성,10세 미만,15시,395888.9
202005,남성,10세 미만,16시,414029.9
202005,남성,10세 미만,17시,433705.1
202005,남성,10세 미만,18시,441796.2
202005,남성,10세 미만,19시,448617.9
202005,남성,10세 미만,20시,444290.1
202005,남성,10세 미만,21시,432459.3
202005,남성,10세 미만,22시,410870.8
202005,남성,10세 미만,23시,387910.6
202005,남성,10세 미만,24시,196723.5
202005,남성,20대,01시,481739.6
202005,남성,20대,02시,476068.5
202005,남성,20대,03시,471187.3
202005,남성,20대,04시,467431.3
202005,남성,20대,05시,467262.2
202005,남성,20대,06시,471536.2
202005,남성,20대,07시,488466.1
202005,남성,20대,08시,525789
202005,남성,20대,09시,564508.8
202005,남성,20대,10시,592290.5
202005,남성,20대,11시,611932.9
202005,남성,20대,12시,627039.7
202005,남성,20대,13시,645173.1
202005,남성,20대,14시,660725.4
202005,남성,20대,15시,668894.4
202005,남성,20대,16시,673240.7
202005,남성,20대,17시,672480.4
202005,남성,20대,18시,665512.6
202005,남성,20대,19시,668238.9
202005,남성,20대,20시,669671.6
202005,남성,20대,21시,661659.2
202005,남성,20대,22시,639118.5
202005,남성,20대,23시,614115
202005,남성,20대,24시,486927.5
202005,남성,30대,01시,487188.5
202005,남성,30대,02시,483952.3
202005,남성,30대,03시,482656
202005,남성,30대,04시,482247.5
202005,남성,30대,05시,488322.7
202005,남성,30대,06시,503193
202005,남성,30대,07시,539135.6
202005,남성,30대,08시,615904.1
202005,남성,30대,09시,685777.3
202005,남성,30대,10시,732327
202005,남성,30대,11시,767657.5
202005,남성,30대,12시,795040.3
202005,남성,30대,13시,814108.5
202005,남성,30대,14시,830260
202005,남성,30대,15시,834047.4
202005,남성,30대,16시,826749.1
202005,남성,30대,17시,812925.5
202005,남성,30대,18시,786744.9
202005,남성,30대,19시,772664.7
202005,남성,30대,20시,761832.1
202005,남성,30대,21시,741012.7
202005,남성,30대,22시,709389.8
202005,남성,30대,23시,677978.3
202005,남성,30대,24시,487531
202005,남성,40대,01시,530134.7
202005,남성,40대,02시,523679.2
202005,남성,40대,03시,520918.6
202005,남성,40대,04시,521515.5
202005,남성,40대,05시,535120
202005,남성,40대,06시,571424
202005,남성,40대,07시,657076.4
202005,남성,40대,08시,806570.4
202005,남성,40대,09시,922672.3
202005,남성,40대,10시,1006737.4
202005,남성,40대,11시,1064270.1
202005,남성,40대,12시,1102249.1
202005,남성,40대,13시,1127092.5
202005,남성,40대,14시,1150961.6
202005,남성,40대,15시,1151688
202005,남성,40대,16시,1134744.9
202005,남성,40대,17시,1104138.1
202005,남성,40대,18시,1049593.4
202005,남성,40대,19시,1019930.6
202005,남성,40대,20시,989849.9
202005,남성,40대,21시,951945.6
202005,남성,40대,22시,902343
202005,남성,40대,23시,855679.8
202005,남성,40대,24시,537617.5
202005,남성,50대,01시,522030.8
202005,남성,50대,02시,514493
202005,남성,50대,03시,511306.1
202005,남성,50대,04시,512320.9
202005,남성,50대,05시,528148.9
202005,남성,50대,06시,582938.7
202005,남성,50대,07시,702992.3
202005,남성,50대,08시,868722.3
202005,남성,50대,09시,992034.1
202005,남성,50대,10시,1084268.6
202005,남성,50대,11시,1149030.2
202005,남성,50대,12시,1186436.5
202005,남성,50대,13시,1207012
202005,남성,50대,14시,1220378.7
202005,남성,50대,15시,1217609.7
202005,남성,50대,16시,1197737.4
202005,남성,50대,17시,1165044.7
202005,남성,50대,18시,1107579.8
202005,남성,50대,19시,1078688.7
202005,남성,50대,20시,1041464.2
202005,남성,50대,21시,989716.2
202005,남성,50대,22시,928189.8
202005,남성,50대,23시,878329.5
202005,남성,50대,24시,533060.9
202005,남성,60대,01시,297327.2
202005,남성,60대,02시,295649.9
202005,남성,60대,03시,296002.4
202005,남성,60대,04시,298342.7
202005,남성,60대,05시,312185.3
202005,남성,60대,06시,354945.8
202005,남성,60대,07시,425471.3
202005,남성,60대,08시,506124.9
202005,남성,60대,09시,594980.6
202005,남성,60대,10시,658261
202005,남성,60대,11시,697132.8
202005,남성,60대,12시,714854.3
202005,남성,60대,13시,724909.2
202005,남성,60대,14시,732752.7
202005,남성,60대,15시,730828.8
202005,남성,60대,16시,721365.2
202005,남성,60대,17시,700366.6
202005,남성,60대,18시,667019.9
202005,남성,60대,19시,643572.3
202005,남성,60대,20시,616649.9
202005,남성,60대,21시,583292.1
202005,남성,60대,22시,550882.9
202005,남성,60대,23시,528233.3
202005,남성,60대,24시,303222.7
202005,남성,70대 이상,01시,98280.7
202005,남성,70대 이상,01시,53811.2
202005,남성,70대 이상,02시,99327.6
202005,남성,70대 이상,02시,54433.2
202005,남성,70대 이상,03시,55363.3
202005,남성,70대 이상,03시,100890.5
202005,남성,70대 이상,04시,56436.5
202005,남성,70대 이상,04시,102706.3
202005,남성,70대 이상,05시,109264.6
202005,남성,70대 이상,05시,60312.3
202005,남성,70대 이상,06시,124655.1
202005,남성,70대 이상,06시,69390.4
202005,남성,70대 이상,07시,147824.9
202005,남성,70대 이상,07시,83115.3
202005,남성,70대 이상,08시,174262.6
202005,남성,70대 이상,08시,98751.3
202005,남성,70대 이상,09시,119567.7
202005,남성,70대 이상,09시,209465.2
202005,남성,70대 이상,10시,138318
202005,남성,70대 이상,10시,241180
202005,남성,70대 이상,11시,148754.5
202005,남성,70대 이상,11시,258836.8
202005,남성,70대 이상,12시,154048.4
202005,남성,70대 이상,12시,267811.1
202005,남성,70대 이상,13시,155096.1
202005,남성,70대 이상,13시,269557
202005,남성,70대 이상,14시,273346.6
202005,남성,70대 이상,14시,157321.3
202005,남성,70대 이상,15시,157604.2
202005,남성,70대 이상,15시,273840.2
202005,남성,70대 이상,16시,270186.8
202005,남성,70대 이상,16시,155424.7
202005,남성,70대 이상,17시,259717.1
202005,남성,70대 이상,17시,149218
202005,남성,70대 이상,18시,248279.1
202005,남성,70대 이상,18시,142457.8
202005,남성,70대 이상,19시,239530.6
202005,남성,70대 이상,19시,137314.2
202005,남성,70대 이상,20시,231137.5
202005,남성,70대 이상,20시,132371.5
202005,남성,70대 이상,21시,222303.4
202005,남성,70대 이상,21시,127159.4
202005,남성,70대 이상,22시,215411.1
202005,남성,70대 이상,22시,123123.2
202005,남성,70대 이상,23시,209889
202005,남성,70대 이상,23시,119870.6
202005,남성,70대 이상,24시,99164.7
202005,남성,70대 이상,24시,54284.4
202005,여성,10대,01시,208977.2
202005,여성,10대,02시,212495.2
202005,여성,10대,03시,215916
202005,여성,10대,04시,217247.5
202005,여성,10대,05시,219590.1
202005,여성,10대,06시,221517
202005,여성,10대,07시,225656.9
202005,여성,10대,08시,253535.2
202005,여성,10대,09시,277022.8
202005,여성,10대,10시,296658.4
202005,여성,10대,11시,318913.2
202005,여성,10대,12시,343865.8
202005,여성,10대,13시,373047.8
202005,여성,10대,14시,398044.5
202005,여성,10대,15시,422812.5
202005,여성,10대,16시,443153
202005,여성,10대,17시,461871
202005,여성,10대,18시,470807.8
202005,여성,10대,19시,474543.1
202005,여성,10대,20시,470543.8
202005,여성,10대,21시,457424.3
202005,여성,10대,22시,434996
202005,여성,10대,23시,412902.3
202005,여성,10대,24시,206807.4
202005,여성,10세 미만,01시,269343.5
202005,여성,10세 미만,02시,273946.3
202005,여성,10세 미만,03시,278421.3
202005,여성,10세 미만,04시,280155.5
202005,여성,10세 미만,05시,283217.4
202005,여성,10세 미만,06시,285737.2
202005,여성,10세 미만,07시,291149.9
202005,여성,10세 미만,08시,327578
202005,여성,10세 미만,09시,358271
202005,여성,10세 미만,10시,383955.3
202005,여성,10세 미만,11시,413059
202005,여성,10세 미만,12시,445704.6
202005,여성,10세 미만,13시,483874.6
202005,여성,10세 미만,14시,516576.7
202005,여성,10세 미만,15시,548987.5
202005,여성,10세 미만,16시,575606.4
202005,여성,10세 미만,17시,600066.2
202005,여성,10세 미만,18시,611757.1
202005,여성,10세 미만,19시,616666.4
202005,여성,10세 미만,20시,611433.5
202005,여성,10세 미만,21시,594280.4
202005,여성,10세 미만,22시,564979.2
202005,여성,10세 미만,23시,536116.6
202005,여성,10세 미만,24시,266481.3
202005,여성,20대,01시,433264.8
202005,여성,20대,02시,431989.4
202005,여성,20대,03시,431610.4
202005,여성,20대,04시,431768.6
202005,여성,20대,05시,432531.6
202005,여성,20대,06시,437051.6
202005,여성,20대,07시,446221.9
202005,여성,20대,08시,477545
202005,여성,20대,09시,508589.7
202005,여성,20대,10시,534137.1
202005,여성,20대,11시,557946
202005,여성,20대,12시,576643
202005,여성,20대,13시,597672.6
202005,여성,20대,14시,616474.4
202005,여성,20대,15시,627511.8
202005,여성,20대,16시,634408.2
202005,여성,20대,17시,637417
202005,여성,20대,18시,630068.6
202005,여성,20대,19시,631369.4
202005,여성,20대,20시,626816
202005,여성,20대,21시,613003.8
202005,여성,20대,22시,584937.1
202005,여성,20대,23시,556479.3
202005,여성,20대,24시,433163.2
202005,여성,30대,01시,412425.5
202005,여성,30대,02시,414153.1
202005,여성,30대,03시,414509.7
202005,여성,30대,04시,415968.1
202005,여성,30대,05시,420671.2
202005,여성,30대,06시,430143.5
202005,여성,30대,07시,446531
202005,여성,30대,08시,487913
202005,여성,30대,09시,561130.8
202005,여성,30대,10시,620686.1
202005,여성,30대,11시,667041.4
202005,여성,30대,12시,706502.9
202005,여성,30대,13시,734980
202005,여성,30대,14시,758667.2
202005,여성,30대,15시,766634.9
202005,여성,30대,16시,762661.4
202005,여성,30대,17시,747874.3
202005,여성,30대,18시,722093.6
202005,여성,30대,19시,708372.2
202005,여성,30대,20시,695673.5
202005,여성,30대,21시,672384.4
202005,여성,30대,22시,638521
202005,여성,30대,23시,612047.1
202005,여성,30대,24시,409753.9
202005,여성,40대,01시,394109
202005,여성,40대,02시,394881.9
202005,여성,40대,03시,395233.1
202005,여성,40대,04시,396621.3
202005,여성,40대,05시,405320.1
202005,여성,40대,06시,428588.8
202005,여성,40대,07시,469020.7
202005,여성,40대,08시,559320
202005,여성,40대,09시,690701.2
202005,여성,40대,10시,788736.2
202005,여성,40대,11시,866900.1
202005,여성,40대,12시,919177.3
202005,여성,40대,13시,957832.7
202005,여성,40대,14시,991522.3
202005,여성,40대,15시,1006002.5
202005,여성,40대,16시,995888.1
202005,여성,40대,17시,972110.7
202005,여성,40대,18시,925601.1
202005,여성,40대,19시,899012.6
202005,여성,40대,20시,876110
202005,여성,40대,21시,837187.8
202005,여성,40대,22시,786053.9
202005,여성,40대,23시,742415
202005,여성,40대,24시,394282.3
202005,여성,50대,01시,363349.2
202005,여성,50대,02시,363860.1
202005,여성,50대,03시,365568.5
202005,여성,50대,04시,368863.5
202005,여성,50대,05시,384220.9
202005,여성,50대,06시,420523.2
202005,여성,50대,07시,485838.2
202005,여성,50대,08시,598720.9
202005,여성,50대,09시,722743.3
202005,여성,50대,10시,821550.8
202005,여성,50대,11시,894116.5
202005,여성,50대,12시,943196.7
202005,여성,50대,13시,977086.2
202005,여성,50대,14시,999538.2
202005,여성,50대,15시,1004043.1
202005,여성,50대,16시,986765.2
202005,여성,50대,17시,953142.5
202005,여성,50대,18시,899685.7
202005,여성,50대,19시,872808.3
202005,여성,50대,20시,843587.2
202005,여성,50대,21시,797856.2
202005,여성,50대,22시,743369.7
202005,여성,50대,23시,703557.4
202005,여성,50대,24시,364434.7
202005,여성,60대,01시,226881.6
202005,여성,60대,02시,228893.4
202005,여성,60대,03시,230353.7
202005,여성,60대,04시,232713
202005,여성,60대,05시,245248.8
202005,여성,60대,06시,280813.7
202005,여성,60대,07시,332225.9
202005,여성,60대,08시,390419.6
202005,여성,60대,09시,460798.7
202005,여성,60대,10시,524754.6
202005,여성,60대,11시,569977.8
202005,여성,60대,12시,599200.5
202005,여성,60대,13시,615096.9
202005,여성,60대,14시,624840.2
202005,여성,60대,15시,623337.5
202005,여성,60대,16시,608524.6
202005,여성,60대,17시,582312.3
202005,여성,60대,18시,548267.2
202005,여성,60대,19시,529961.9
