base_year_month,sex,age_range,time_range,work_population_count
202206,여성,10세 미만,07시,54753.1
202206,여성,10세 미만,08시,139832.3
202206,여성,10세 미만,09시,240725.7
202206,여성,10세 미만,10시,249240.8
202206,여성,10세 미만,11시,256281.9
202206,여성,10세 미만,12시,262377.5
202206,여성,10세 미만,13시,267648.5
202206,여성,10세 미만,14시,272717.7
202206,여성,10세 미만,15시,277115
202206,여성,10세 미만,16시,266691.7
202206,여성,10세 미만,17시,219782.4
202206,여성,10세 미만,18시,179250.8
202206,여성,10세 미만,19시,151687.1
202206,여성,10세 미만,20시,135633
202206,여성,10세 미만,21시,125089.8
202206,여성,10세 미만,22시,104857.8
202206,여성,10세 미만,23시,91939.1
202206,여성,10세 미만,24시,53134.2
202206,여성,20대,01시,42822.2
202206,여성,20대,02시,40447.4
202206,여성,20대,03시,39460.8
202206,여성,20대,04시,38942.2
202206,여성,20대,05시,39550
202206,여성,20대,06시,43685.8
202206,여성,20대,07시,50695.6
202206,여성,20대,08시,75997.1
202206,여성,20대,09시,149088.7
202206,여성,20대,10시,172880.9
202206,여성,20대,11시,184643.2
202206,여성,20대,12시,194600.2
202206,여성,20대,13시,204054.2
202206,여성,20대,14시,211026.7
202206,여성,20대,15시,209994.8
202206,여성,20대,16시,207360.9
202206,여성,20대,17시,198282.2
202206,여성,20대,18시,176652
202206,여성,20대,19시,129406.8
202206,여성,20대,20시,109974
202206,여성,20대,21시,96307.5
202206,여성,20대,22시,79393.5
202206,여성,20대,23시,65850.9
202206,여성,20대,24시,47272
202206,여성,30대,01시,42353.6
202206,여성,30대,02시,41444.6
202206,여성,30대,03시,40765.4
202206,여성,30대,04시,40632
202206,여성,30대,05시,40903.3
202206,여성,30대,06시,43453.7
202206,여성,30대,07시,48177.5
202206,여성,30대,08시,72917.1
202206,여성,30대,09시,151454
202206,여성,30대,10시,174021.8
202206,여성,30대,11시,184147.7
202206,여성,30대,12시,189433.7
202206,여성,30대,13시,194915.6
202206,여성,30대,14시,199543.5
202206,여성,30대,15시,198591.3
202206,여성,30대,16시,194851.5
202206,여성,30대,17시,181710.9
202206,여성,30대,18시,156230
202206,여성,30대,19시,108063.2
202206,여성,30대,20시,89856.2
202206,여성,30대,21시,78013.3
202206,여성,30대,22시,67976.3
202206,여성,30대,23시,60509.3
202206,여성,30대,24시,44541.5
202206,여성,40대,01시,61203.1
202206,여성,40대,02시,59332.3
202206,여성,40대,03시,58256.5
202206,여성,40대,04시,58090.6
202206,여성,40대,05시,59043
202206,여성,40대,06시,63599.6
202206,여성,40대,07시,72647.9
202206,여성,40대,08시,118449
202206,여성,40대,09시,227448.6
202206,여성,40대,10시,257985
202206,여성,40대,11시,273987.7
202206,여성,40대,12시,283333.8
202206,여성,40대,13시,289126
202206,여성,40대,14시,293893.1
202206,여성,40대,15시,293273.5
202206,여성,40대,16시,289703
202206,여성,40대,17시,270260.4
202206,여성,40대,18시,230678.9
202206,여성,40대,19시,162774.5
202206,여성,40대,20시,136850.8
202206,여성,40대,21시,119251.3
202206,여성,40대,22시,104013.4
202206,여성,40대,23시,93265.5
202206,여성,40대,24시,64828.2
202206,여성,50대,01시,59837
202206,여성,50대,02시,57030.3
202206,여성,50대,03시,55236.2
202206,여성,50대,04시,54911.5
202206,여성,50대,05시,55994.9
202206,여성,50대,06시,62815.1
202206,여성,50대,07시,78961.2
202206,여성,50대,08시,137944.1
202206,여성,50대,09시,215665
202206,여성,50대,10시,243468.5
202206,여성,50대,11시,260016.3
202206,여성,50대,12시,267596.1
202206,여성,50대,13시,272964.1
202206,여성,50대,14시,279461.9
202206,여성,50대,15시,279315.2
202206,여성,50대,16시,273827.5
202206,여성,50대,17시,254805.4
202206,여성,50대,18시,219089.8
202206,여성,50대,19시,165816.5
202206,여성,50대,20시,140849.9
202206,여성,50대,21시,122341.2
202206,여성,50대,22시,104739.7
202206,여성,50대,23시,92184
202206,여성,50대,24시,65709.5
202206,여성,60대,01시,38859.7
202206,여성,60대,02시,37231.8
202206,여성,60대,03시,36371.8
202206,여성,60대,04시,35624.2
202206,여성,60대,05시,36224.2
202206,여성,60대,06시,38176.8
202206,여성,60대,07시,46025.3
202206,여성,60대,08시,63672.7
202206,여성,60대,09시,83370.4
202206,여성,60대,10시,93623.3
202206,여성,60대,11시,100133.1
202206,여성,60대,12시,103002.1
202206,여성,60대,13시,105008.7
202206,여성,60대,14시,107276.1
202206,여성,60대,15시,107929.5
202206,여성,60대,16시,106496.9
202206,여성,60대,17시,99711.9
202206,여성,60대,18시,90492.7
202206,여성,60대,19시,78891.6
202206,여성,60대,20시,70609.8
202206,여성,60대,21시,65639.8
202206,여성,60대,22시,59213.5
202206,여성,60대,23시,55131.7
202206,여성,60대,24시,41325.3
202206,여성,70대 이상,01시,5607.1
202206,여성,70대 이상,01시,14471.2
202206,여성,70대 이상,02시,5528.6
202206,여성,70대 이상,02시,14269.1
202206,여성,70대 이상,03시,14337.6
202206,여성,70대 이상,03시,5555.2
202206,여성,70대 이상,04시,14359.7
202206,여성,70대 이상,04시,5563.8
202206,여성,70대 이상,05시,14440.8
202206,여성,70대 이상,05시,5595.6
202206,여성,70대 이상,06시,14785.8
202206,여성,70대 이상,06시,5730.5
202206,여성,70대 이상,07시,15858.6
202206,여성,70대 이상,07시,6149.3
202206,여성,70대 이상,08시,18008.3
202206,여성,70대 이상,08시,6988.7
202206,여성,70대 이상,09시,20553.8
202206,여성,70대 이상,09시,7983.4
202206,여성,70대 이상,10시,8651.4
202206,여성,70대 이상,10시,22261
202206,여성,70대 이상,11시,22931.6
202206,여성,70대 이상,11시,8914.5
202206,여성,70대 이상,12시,23345.9
202206,여성,70대 이상,12시,9076.6
202206,여성,70대 이상,13시,23814.9
202206,여성,70대 이상,13시,9260.5
202206,여성,70대 이상,14시,24514.3
202206,여성,70대 이상,14시,9533.1
202206,여성,70대 이상,15시,24591.6
202206,여성,70대 이상,15시,9562.9
202206,여성,70대 이상,16시,24390.6
202206,여성,70대 이상,16시,9483.9
202206,여성,70대 이상,17시,24079.7
202206,여성,70대 이상,17시,9362.7
202206,여성,70대 이상,18시,22782.1
202206,여성,70대 이상,18시,8855.5
202206,여성,70대 이상,19시,20995
202206,여성,70대 이상,19시,8157
202206,여성,70대 이상,20시,8029.9
202206,여성,70대 이상,20시,20671.3
202206,여성,70대 이상,21시,7755.7
202206,여성,70대 이상,21시,19971.1
202206,여성,70대 이상,22시,19903.8
202206,여성,70대 이상,22시,7729.3
202206,여성,70대 이상,23시,19594.8
202206,여성,70대 이상,23시,7608.4
202206,여성,70대 이상,24시,14892.9
202206,여성,70대 이상,24시,5771.7
202207,남성,10대,00시,10642
202207,남성,10대,00시,16387
202207,남성,10대,01시,12304
202207,남성,10대,01시,7401
202207,남성,10대,02시,11147
202207,남성,10대,02시,6920
202207,남성,10대,03시,10598
202207,남성,10대,03시,6878
202207,남성,10대,04시,10106
202207,남성,10대,04시,6877
202207,남성,10대,05시,6832
202207,남성,10대,05시,9753
202207,남성,10대,06시,9812
202207,남성,10대,06시,6757
202207,남성,10대,07시,15547
202207,남성,10대,07시,10031
202207,남성,10대,08시,23975
202207,남성,10대,08시,97901
202207,남성,10대,09시,138884
202207,남성,10대,09시,64938
202207,남성,10대,10시,68159
202207,남성,10대,10시,144545
202207,남성,10대,11시,147888
202207,남성,10대,11시,69829
202207,남성,10대,12시,69916
202207,남성,10대,12시,147413
202207,남성,10대,13시,142387
202207,남성,10대,13시,69643
202207,남성,10대,14시,121416
202207,남성,10대,14시,65795
202207,남성,10대,15시,89116
202207,남성,10대,15시,48371
202207,남성,10대,16시,44989
202207,남성,10대,16시,85799
202207,남성,10대,17시,70404
202207,남성,10대,17시,38047
202207,남성,10대,18시,55041
202207,남성,10대,18시,32630
202207,남성,10대,19시,45391
202207,남성,10대,19시,26816
202207,남성,10대,20시,40086
202207,남성,10대,20시,21044
202207,남성,10대,21시,35110
202207,남성,10대,21시,17003
202207,남성,10대,22시,13715
202207,남성,10대,22시,27088
202207,남성,10대,23시,20785
202207,남성,10대,23시,11643
202207,남성,10세 미만,00시,21906
202207,남성,10세 미만,01시,15073
202207,남성,10세 미만,02시,14168
202207,남성,10세 미만,03시,13509
202207,남성,10세 미만,04시,13900
202207,남성,10세 미만,05시,13105
202207,남성,10세 미만,06시,13454
202207,남성,10세 미만,07시,19395
202207,남성,10세 미만,08시,27930
202207,남성,10세 미만,09시,81029
202207,남성,10세 미만,10시,86495
202207,남성,10세 미만,11시,86384
202207,남성,10세 미만,12시,86781
202207,남성,10세 미만,13시,86283
202207,남성,10세 미만,14시,79199
202207,남성,10세 미만,15시,67170
202207,남성,10세 미만,16시,60278
202207,남성,10세 미만,17시,50739
202207,남성,10세 미만,18시,42271
202207,남성,10세 미만,19시,32151
202207,남성,10세 미만,20시,29315
202207,남성,10세 미만,21시,27691
202207,남성,10세 미만,22시,25304
202207,남성,10세 미만,23시,23872
202207,남성,20대,00시,15169
202207,남성,20대,00시,17134
202207,남성,20대,01시,11490
202207,남성,20대,01시,12003
202207,남성,20대,02시,9725
202207,남성,20대,02시,10089
202207,남성,20대,03시,9074
202207,남성,20대,03시,9505
202207,남성,20대,04시,8973
202207,남성,20대,04시,9784
202207,남성,20대,05시,11210
202207,남성,20대,05시,9709
202207,남성,20대,06시,16439
202207,남성,20대,06시,13438
202207,남성,20대,07시,30238
202207,남성,20대,07시,23548
202207,남성,20대,08시,63699
202207,남성,20대,08시,45865
202207,남성,20대,09시,117317
202207,남성,20대,09시,87660
202207,남성,20대,10시,132425
202207,남성,20대,10시,107281
202207,남성,20대,11시,116611
202207,남성,20대,11시,139916
202207,남성,20대,12시,118015
202207,남성,20대,12시,139309
202207,남성,20대,13시,123025
202207,남성,20대,13시,145337
202207,남성,20대,14시,124828
202207,남성,20대,14시,145414
202207,남성,20대,15시,143255
202207,남성,20대,15시,123505
202207,남성,20대,16시,119845
202207,남성,20대,16시,139931
202207,남성,20대,17시,131353
202207,남성,20대,17시,111589
202207,남성,20대,18시,107015
202207,남성,20대,18시,88907
202207,남성,20대,19시,68767
202207,남성,20대,19시,60644
202207,남성,20대,20시,54780
202207,남성,20대,20시,48798
202207,남성,20대,21시,44007
202207,남성,20대,21시,40023
202207,남성,20대,22시,32423
202207,남성,20대,22시,29155
202207,남성,20대,23시,22782
202207,남성,20대,23시,20372
202207,남성,30대,00시,21411
202207,남성,30대,00시,24238
202207,남성,30대,01시,14906
202207,남성,30대,01시,16987
202207,남성,30대,02시,12655
202207,남성,30대,02시,14852
202207,남성,30대,03시,13668
202207,남성,30대,03시,11639
202207,남성,30대,04시,11332
202207,남성,30대,04시,13723
202207,남성,30대,05시,13103
202207,남성,30대,05시,16166
202207,남성,30대,06시,17949
202207,남성,30대,06시,22635
202207,남성,30대,07시,47848
202207,남성,30대,07시,36479
202207,남성,30대,08시,108917
202207,남성,30대,08시,85119
202207,남성,30대,09시,163766
202207,남성,30대,09시,193594
202207,남성,30대,10시,216618
202207,남성,30대,10시,184804
202207,남성,30대,11시,226216
202207,남성,30대,11시,195114
202207,남성,30대,12시,219263
202207,남성,30대,12시,188788
202207,남성,30대,13시,198285
202207,남성,30대,13시,227654
202207,남성,30대,14시,200069
202207,남성,30대,14시,228585
202207,남성,30대,15시,227154
202207,남성,30대,15시,197717
202207,남성,30대,16시,193024
202207,남성,30대,16시,221522
202207,남성,30대,17시,206180
202207,남성,30대,17시,180736
202207,남성,30대,18시,160768
202207,남성,30대,18시,145675
202207,남성,30대,19시,96863
202207,남성,30대,19시,88311
202207,남성,30대,20시,69471
202207,남성,30대,20시,74747
202207,남성,30대,21시,56622
202207,남성,30대,21시,52476
202207,남성,30대,22시,41962
202207,남성,30대,22시,38624
202207,남성,30대,23시,27555
202207,남성,30대,23시,30976
202207,남성,40대,00시,28443
202207,남성,40대,00시,30128
202207,남성,40대,01시,21207
202207,남성,40대,01시,20758
202207,남성,40대,02시,18818
202207,남성,40대,02시,18521
202207,남성,40대,03시,17296
202207,남성,40대,03시,17474
202207,남성,40대,04시,17618
202207,남성,40대,04시,17732
202207,남성,40대,05시,21173
202207,남성,40대,05시,20811
202207,남성,40대,06시,32689
202207,남성,40대,06시,31545
202207,남성,40대,07시,71972
202207,남성,40대,07시,67351
202207,남성,40대,08시,138407
202207,남성,40대,08시,149388
202207,남성,40대,09시,235967
202207,남성,40대,09시,239623
202207,남성,40대,10시,256452
202207,남성,40대,10시,266672
202207,남성,40대,11시,265604
202207,남성,40대,11시,276249
202207,남성,40대,12시,251810
202207,남성,40대,12시,266719
202207,남성,40대,13시,276243
202207,남성,40대,13시,262508
202207,남성,40대,14시,263597
202207,남성,40대,14시,276484
202207,남성,40대,15시,273642
202207,남성,40대,15시,261582
202207,남성,40대,16시,256487
202207,남성,40대,16시,266734
202207,남성,40대,17시,245384
202207,남성,40대,17시,233390
202207,남성,40대,18시,175807
202207,남성,40대,18시,189015
202207,남성,40대,19시,116617
202207,남성,40대,19시,106676
202207,남성,40대,20시,82505
202207,남성,40대,20시,91372
202207,남성,40대,21시,70098
202207,남성,40대,21시,64668
202207,남성,40대,22시,51833
202207,남성,40대,22시,48100
202207,남성,40대,23시,38278
202207,남성,40대,23시,36612
202207,남성,50대,00시,23217
202207,남성,50대,00시,18947
202207,남성,50대,01시,16856
202207,남성,50대,01시,13293
202207,남성,50대,02시,11907
202207,남성,50대,02시,14734
202207,남성,50대,03시,14165
202207,남성,50대,03시,11430
202207,남성,50대,04시,11771
202207,남성,50대,04시,14284
202207,남성,50대,05시,14280
202207,남성,50대,05시,16767
202207,남성,50대,06시,23408
202207,남성,50대,06시,27110
202207,남성,50대,07시,68151
202207,남성,50대,07시,59002
202207,남성,50대,08시,139075
202207,남성,50대,08시,111748
202207,남성,50대,09시,207296
202207,남성,50대,09시,156274
202207,남성,50대,10시,220620
202207,남성,50대,10시,168525
202207,남성,50대,11시,225976
202207,남성,50대,11시,173622
202207,남성,50대,12시,212853
202207,남성,50대,12시,164509
202207,남성,50대,13시,222651
202207,남성,50대,13시,169378
202207,남성,50대,14시,170324
202207,남성,50대,14시,225086
202207,남성,50대,15시,169003
202207,남성,50대,15시,221963
202207,남성,50대,16시,164057
202207,남성,50대,16시,216947
202207,남성,50대,17시,143457
202207,남성,50대,17시,193645
202207,남성,50대,18시,101865
202207,남성,50대,18시,138533
202207,남성,50대,19시,84088
202207,남성,50대,19시,61961
202207,남성,50대,20시,48822
202207,남성,50대,20시,64219
202207,남성,50대,21시,50251
202207,남성,50대,21시,39266
202207,남성,50대,22시,37353
202207,남성,50대,22시,30360
202207,남성,50대,23시,23608
202207,남성,50대,23시,28715
202207,남성,60대,00시,14283
202207,남성,60대,00시,9955
202207,남성,60대,01시,9967
202207,남성,60대,01시,7060
202207,남성,60대,02시,6491
202207,남성,60대,02시,9085
202207,남성,60대,03시,8771
202207,남성,60대,03시,6212
202207,남성,60대,04시,9028
202207,남성,60대,04시,6618
202207,남성,60대,05시,10843
202207,남성,60대,05시,8055
202207,남성,60대,06시,13436
202207,남성,60대,06시,18817
202207,남성,60대,07시,46349
202207,남성,60대,07시,29047
202207,남성,60대,08시,46712
202207,남성,60대,08시,72921
202207,남성,60대,09시,62111
202207,남성,60대,09시,93932
202207,남성,60대,10시,102868
202207,남성,60대,10시,68933
202207,남성,60대,11시,106039
202207,남성,60대,11시,71094
202207,남성,60대,12시,101576
202207,남성,60대,12시,68826
202207,남성,60대,13시,69450
202207,남성,60대,13시,103650
202207,남성,60대,14시,103893
202207,남성,60대,14시,70037
202207,남성,60대,15시,69049
202207,남성,60대,15시,103746
202207,남성,60대,16시,65216
202207,남성,60대,16시,99527
202207,남성,60대,17시,83855
202207,남성,60대,17시,55505
202207,남성,60대,18시,39984
202207,남성,60대,18시,58251
202207,남성,60대,19시,28353
202207,남성,60대,19시,38419
202207,남성,60대,20시,22299
202207,남성,60대,20시,30595
202207,남성,60대,21시,24918
202207,남성,60대,21시,17666
202207,남성,60대,22시,13912
202207,남성,60대,22시,20303
202207,남성,60대,23시,16587
202207,남성,60대,23시,11715
202207,남성,70대 이상,00시,11898
202207,남성,70대 이상,01시,8215
202207,남성,70대 이상,02시,7644
202207,남성,70대 이상,03시,7520
202207,남성,70대 이상,04시,7804
202207,남성,70대 이상,05시,9062
202207,남성,70대 이상,06시,13732
202207,남성,70대 이상,07시,25046
202207,남성,70대 이상,08시,35514
202207,남성,70대 이상,09시,44670
202207,남성,70대 이상,10시,49765
202207,남성,70대 이상,11시,51889
202207,남성,70대 이상,12시,50628
202207,남성,70대 이상,13시,51757
202207,남성,70대 이상,14시,52043
202207,남성,70대 이상,15시,51133
202207,남성,70대 이상,16시,48012
202207,남성,70대 이상,17시,41582
202207,남성,70대 이상,18시,31619
202207,남성,70대 이상,19시,24568
202207,남성,70대 이상,20시,20274
202207,남성,70대 이상,21시,17436
202207,남성,70대 이상,22시,15341
202207,남성,70대 이상,23시,13499
202207,여성,10대,00시,10582
202207,여성,10대,00시,11463
202207,여성,10대,01시,7482
202207,여성,10대,01시,8677
202207,여성,10대,02시,7208
202207,여성,10대,02시,7801
202207,여성,10대,03시,7051
202207,여성,10대,03시,7184
202207,여성,10대,04시,7020
202207,여성,10대,04시,7004
202207,여성,10대,05시,7021
202207,여성,10대,05시,6911
202207,여성,10대,06시,7036
202207,여성,10대,06시,7319
202207,여성,10대,07시,9649
202207,여성,10대,07시,10917
202207,여성,10대,08시,68411
202207,여성,10대,08시,24695
202207,여성,10대,09시,65093
202207,여성,10대,09시,113448
202207,여성,10대,10시,119620
202207,여성,10대,10시,69062
202207,여성,10대,11시,70465
202207,여성,10대,11시,122394
202207,여성,10대,12시,121712
202207,여성,10대,12시,70066
202207,여성,10대,13시,69847
202207,여성,10대,13시,119254
202207,여성,10대,14시,65848
202207,여성,10대,14시,110045
202207,여성,10대,15시,77522
202207,여성,10대,15시,48812
202207,여성,10대,16시,44722
202207,여성,10대,16시,73037
202207,여성,10대,17시,54817
202207,여성,10대,17시,36538
202207,여성,10대,18시,29809
202207,여성,10대,18시,41351
202207,여성,10대,19시,33912
202207,여성,10대,19시,24023
202207,여성,10대,20시,19592
202207,여성,10대,20시,29521
202207,여성,10대,21시,16342
202207,여성,10대,21시,26344
202207,여성,10대,22시,13796
202207,여성,10대,22시,19557
202207,여성,10대,23시,12044
202207,여성,10대,23시,14414
202207,여성,10세 미만,00시,16061
202207,여성,10세 미만,01시,12122
202207,여성,10세 미만,02시,11931
202207,여성,10세 미만,03시,12132
202207,여성,10세 미만,04시,12269
202207,여성,10세 미만,05시,12476
202207,여성,10세 미만,06시,12108
202207,여성,10세 미만,07시,15925
202207,여성,10세 미만,08시,23159
202207,여성,10세 미만,09시,85882
202207,여성,10세 미만,10시,90763
202207,여성,10세 미만,11시,91475
202207,여성,10세 미만,12시,91617
202207,여성,10세 미만,13시,90804
202207,여성,10세 미만,14시,83778
202207,여성,10세 미만,15시,72953
202207,여성,10세 미만,16시,59636
202207,여성,10세 미만,17시,47578
202207,여성,10세 미만,18시,34970
202207,여성,10세 미만,19시,27887
202207,여성,10세 미만,20시,23684
202207,여성,10세 미만,21시,21115
202207,여성,10세 미만,22시,19816
202207,여성,10세 미만,23시,17419
202207,여성,20대,00시,16612
202207,여성,20대,00시,13973
202207,여성,20대,01시,11403
202207,여성,20대,01시,9376
202207,여성,20대,02시,7873
202207,여성,20대,02시,9279
202207,여성,20대,03시,7032
202207,여성,20대,03시,8702
202207,여성,20대,04시,6963
202207,여성,20대,04시,8212
202207,여성,20대,05시,8771
202207,여성,20대,05시,7360
202207,여성,20대,06시,11162
202207,여성,20대,06시,10473
202207,여성,20대,07시,18826
202207,여성,20대,07시,19817
202207,여성,20대,08시,46134
202207,여성,20대,08시,36839
202207,여성,20대,09시,115443
202207,여성,20대,09시,81742
202207,여성,20대,10시,98552
202207,여성,20대,10시,138481
202207,여성,20대,11시,146582
202207,여성,20대,11시,106232
202207,여성,20대,12시,107934
202207,여성,20대,12시,144501
202207,여성,20대,13시,111865
202207,여성,20대,13시,149377
202207,여성,20대,14시,114845
202207,여성,20대,14시,152411
202207,여성,20대,15시,112779
202207,여성,20대,15시,150587
202207,여성,20대,16시,108724
202207,여성,20대,16시,147476
202207,여성,20대,17시,135664
202207,여성,20대,17시,100703
202207,여성,20대,18시,109290
202207,여성,20대,18시,81198
202207,여성,20대,19시,65294
202207,여성,20대,19시,53798
202207,여성,20대,20시,43153
202207,여성,20대,20시,48764
202207,여성,20대,21시,36776
202207,여성,20대,21시,36510
202207,여성,20대,22시,28410
202207,여성,20대,22시,25601
202207,여성,20대,23시,17928
202207,여성,20대,23시,20985
202207,여성,30대,00시,18959
202207,여성,30대,00시,15943
202207,여성,30대,01시,12261
202207,여성,30대,01시,10839
202207,여성,30대,02시,9406
202207,여성,30대,02시,10760
202207,여성,30대,03시,9986
202207,여성,30대,03시,9298
202207,여성,30대,04시,8950
202207,여성,30대,04시,10117
202207,여성,30대,05시,10968
202207,여성,30대,05시,9597
202207,여성,30대,06시,13387
202207,여성,30대,06시,14859
202207,여성,30대,07시,22274
202207,여성,30대,07시,25684
202207,여성,30대,08시,53839
202207,여성,30대,08시,51087
202207,여성,30대,09시,139032
202207,여성,30대,09시,138723
202207,여성,30대,10시,165881
202207,여성,30대,10시,167818
202207,여성,30대,11시,178797
202207,여성,30대,11시,176459
202207,여성,30대,12시,174784
202207,여성,30대,12시,174440
202207,여성,30대,13시,179856
202207,여성,30대,13시,177326
202207,여성,30대,14시,180651
202207,여성,30대,14시,182460
202207,여성,30대,15시,177051
202207,여성,30대,15시,178793
202207,여성,30대,16시,169259
202207,여성,30대,16시,172398
202207,여성,30대,17시,156284
202207,여성,30대,17시,149488
202207,여성,30대,18시,112810
202207,여성,30대,18시,121803
202207,여성,30대,19시,71223
202207,여성,30대,19시,64578
202207,여성,30대,20시,52654
202207,여성,30대,20시,48971
202207,여성,30대,21시,37907
202207,여성,30대,21시,39888
202207,여성,30대,22시,27717
202207,여성,30대,22시,28817
202207,여성,30대,23시,22610
202207,여성,30대,23시,20756
202207,여성,40대,00시,20850
202207,여성,40대,00시,23658
202207,여성,40대,01시,13493
202207,여성,40대,01시,15618
202207,여성,40대,02시,14224
202207,여성,40대,02시,11567
202207,여성,40대,03시,11162
202207,여성,40대,03시,13407
202207,여성,40대,04시,13822
202207,여성,40대,04시,11194
202207,여성,40대,05시,14858
202207,여성,40대,05시,12616
202207,여성,40대,06시,19422
202207,여성,40대,06시,20375
202207,여성,40대,07시,34352
202207,여성,40대,07시,37481
202207,여성,40대,08시,75087
202207,여성,40대,08시,86999
202207,여성,40대,09시,182576
202207,여성,40대,09시,186134
202207,여성,40대,10시,215955
202207,여성,40대,10시,216266
202207,여성,40대,11시,228367
202207,여성,40대,11시,230105
202207,여성,40대,12시,221672
202207,여성,40대,12시,225142
202207,여성,40대,13시,225701
202207,여성,40대,13시,228519
202207,여성,40대,14시,232777
202207,여성,40대,14시,229540
202207,여성,40대,15시,224442
202207,여성,40대,15시,227953
202207,여성,40대,16시,219475
202207,여성,40대,16시,214543
202207,여성,40대,17시,196730
202207,여성,40대,17시,192952
202207,여성,40대,18시,147691
202207,여성,40대,18시,145629
202207,여성,40대,19시,86157
202207,여성,40대,19시,85069
202207,여성,40대,20시,64147
202207,여성,40대,20시,65620
202207,여성,40대,21시,50750
202207,여성,40대,21시,50225
202207,여성,40대,22시,38303
202207,여성,40대,22시,36119
202207,여성,40대,23시,29689
202207,여성,40대,23시,26888
202207,여성,50대,00시,18021
202207,여성,50대,00시,17289
202207,여성,50대,01시,11346
202207,여성,50대,01시,12262
202207,여성,50대,02시,10043
202207,여성,50대,02시,10950
202207,여성,50대,03시,9723
202207,여성,50대,03시,10402
202207,여성,50대,04시,10984
202207,여성,50대,04시,9844
202207,여성,50대,05시,12191
202207,여성,50대,05시,13700
202207,여성,50대,06시,22269
202207,여성,50대,06시,19846
202207,여성,50대,07시,45208
202207,여성,50대,07시,43353
202207,여성,50대,08시,93757
202207,여성,50대,08시,87626
202207,여성,50대,09시,133019
202207,여성,50대,09시,166130
202207,여성,50대,10시,154207
202207,여성,50대,10시,196953
202207,여성,50대,11시,211084
202207,여성,50대,11시,164818
202207,여성,50대,12시,207777
202207,여성,50대,12시,165635
202207,여성,50대,13시,210924
202207,여성,50대,13시,167708
202207,여성,50대,14시,211839
202207,여성,50대,14시,168560
202207,여성,50대,15시,206720
202207,여성,50대,15시,162590
202207,여성,50대,16시,195487
202207,여성,50대,16시,152694
202207,여성,50대,17시,175719
202207,여성,50대,17시,131997
202207,여성,50대,18시,102624
202207,여성,50대,18시,136385
202207,여성,50대,19시,85159
202207,여성,50대,19시,71239
202207,여성,50대,20시,64118
202207,여성,50대,20시,55720
202207,여성,50대,21시,42416
202207,여성,50대,21시,49303
202207,여성,50대,22시,30955
202207,여성,50대,22시,33418
202207,여성,50대,23시,22108
202207,여성,50대,23시,23723
202207,여성,60대,00시,14297
202207,여성,60대,00시,11157
202207,여성,60대,01시,7549
202207,여성,60대,01시,9635
202207,여성,60대,02시,6809
202207,여성,60대,02시,8712
202207,여성,60대,03시,6607
202207,여성,60대,03시,8425
202207,여성,60대,04시,6512
202207,여성,60대,04시,9034
202207,여성,60대,05시,11454
202207,여성,60대,05시,8340
202207,여성,60대,06시,13940
202207,여성,60대,06시,20064
202207,여성,60대,07시,29282
202207,여성,60대,07시,41920
202207,여성,60대,08시,45052
202207,여성,60대,08시,65885
202207,여성,60대,09시,60161
202207,여성,60대,09시,90552
202207,여성,60대,10시,103956
202207,여성,60대,10시,69847
202207,여성,60대,11시,74052
202207,여성,60대,11시,110005
202207,여성,60대,12시,112200
202207,여성,60대,12시,73945
202207,여성,60대,13시,74514
202207,여성,60대,13시,112751
202207,여성,60대,14시,111138
202207,여성,60대,14시,72578
202207,여성,60대,15시,68952
202207,여성,60대,15시,106300
202207,여성,60대,16시,63870
202207,여성,60대,16시,96836
202207,여성,60대,17시,56164
202207,여성,60대,17시,82260
202207,여성,60대,18시,44448
202207,여성,60대,18시,64890
202207,여성,60대,19시,49964
202207,여성,60대,19시,34499
202207,여성,60대,20시,40323
202207,여성,60대,20시,28188
202207,여성,60대,21시,22440
202207,여성,60대,21시,31076
202207,여성,60대,22시,23141
202207,여성,60대,22시,16790
202207,여성,60대,23시,13282
202207,여성,60대,23시,17466
202207,여성,70대 이상,00시,14051
202207,여성,70대 이상,01시,9793
202207,여성,70대 이상,02시,9025
202207,여성,70대 이상,03시,8756
202207,여성,70대 이상,04시,9443
202207,여성,70대 이상,05시,11205
202207,여성,70대 이상,06시,15685
202207,여성,70대 이상,07시,27827
202207,여성,70대 이상,08시,39693
202207,여성,70대 이상,09시,50428
202207,여성,70대 이상,10시,58046
202207,여성,70대 이상,11시,61011
202207,여성,70대 이상,12시,62234
202207,여성,70대 이상,13시,61887
202207,여성,70대 이상,14시,62139
202207,여성,70대 이상,15시,60064
202207,여성,70대 이상,16시,56770
202207,여성,70대 이상,17시,50043
202207,여성,70대 이상,18시,40439
202207,여성,70대 이상,19시,32137
202207,여성,70대 이상,20시,26432
202207,여성,70대 이상,21시,22169
202207,여성,70대 이상,22시,18821
202207,여성,70대 이상,23시,16509
202208,남성,10대,00시,11053
202208,남성,10대,00시,15309
202208,남성,10대,01시,11035
202208,남성,10대,01시,7103
202208,남성,10대,02시,6836
202208,남성,10대,02시,10071
202208,남성,10대,03시,9539
202208,남성,10대,03시,6636
202208,남성,10대,04시,9024
202208,남성,10대,04시,6669
202208,남성,10대,05시,9160
202208,남성,10대,05시,6526
202208,남성,10대,06시,6643
202208,남성,10대,06시,9318
202208,남성,10대,07시,14953
202208,남성,10대,07시,10444
202208,남성,10대,08시,87562
202208,남성,10대,08시,19756
202208,남성,10대,09시,123809
