base_date,nationality,time_range,emd_name,visit_population_count
202108,말레이시아,15-16시,제주시 조천읍,0.31
202108,말레이시아,15-16시,제주시 추자면,1.25
202108,말레이시아,15-16시,제주시 한림읍,2.5
202108,말레이시아,17-18시,서귀포시 남원읍,12.48
202108,말레이시아,17-18시,서귀포시 대륜동,4.06
202108,말레이시아,17-18시,서귀포시 서홍동,1.56
202108,말레이시아,17-18시,서귀포시 성산읍,0.31
202108,말레이시아,17-18시,서귀포시 안덕면,2.81
202108,말레이시아,17-18시,서귀포시 영천동,0.62
202108,말레이시아,17-18시,서귀포시 중문동,1.87
202108,말레이시아,17-18시,서귀포시 천지동,0.62
202108,말레이시아,17-18시,서귀포시 표선면,0.31
202108,말레이시아,17-18시,제주시 구좌읍,0.31
202108,말레이시아,17-18시,제주시 노형동,0.31
202108,말레이시아,17-18시,제주시 봉개동,1.87
202108,말레이시아,17-18시,제주시 애월읍,7.49
202108,말레이시아,17-18시,제주시 연동,1.25
202108,말레이시아,17-18시,제주시 용담2동,0.31
202108,말레이시아,17-18시,제주시 우도면,0.62
202108,말레이시아,17-18시,제주시 조천읍,0.62
202108,말레이시아,17-18시,제주시 추자면,1.25
202108,말레이시아,17-18시,제주시 한림읍,2.5
202108,말레이시아,17-18시,서귀포시 남원읍,13.42
202108,말레이시아,17-18시,서귀포시 대륜동,4.06
202108,말레이시아,17-18시,서귀포시 서홍동,1.56
202108,말레이시아,17-18시,서귀포시 성산읍,0.62
202108,말레이시아,17-18시,서귀포시 안덕면,2.5
202108,말레이시아,17-18시,서귀포시 영천동,0.62
202108,말레이시아,17-18시,서귀포시 예래동,0.31
202108,말레이시아,17-18시,서귀포시 중문동,2.18
202108,말레이시아,17-18시,서귀포시 천지동,0.62
202108,말레이시아,17-18시,제주시 구좌읍,0.62
202108,말레이시아,17-18시,제주시 노형동,0.31
202108,말레이시아,17-18시,제주시 봉개동,2.5
202108,말레이시아,17-18시,제주시 애월읍,7.18
202108,말레이시아,17-18시,제주시 연동,1.25
202108,말레이시아,17-18시,제주시 용담2동,0.31
202108,말레이시아,17-18시,제주시 우도면,0.94
202108,말레이시아,17-18시,제주시 조천읍,0.62
202108,말레이시아,17-18시,제주시 추자면,1.56
202108,말레이시아,17-18시,제주시 한림읍,2.5
202108,말레이시아,19-20시,서귀포시 남원읍,13.42
202108,말레이시아,19-20시,서귀포시 대륜동,3.75
202108,말레이시아,19-20시,서귀포시 서홍동,1.87
202108,말레이시아,19-20시,서귀포시 성산읍,0.31
202108,말레이시아,19-20시,서귀포시 안덕면,2.5
202108,말레이시아,19-20시,서귀포시 영천동,0.94
202108,말레이시아,19-20시,서귀포시 중문동,2.18
202108,말레이시아,19-20시,서귀포시 천지동,0.94
202108,말레이시아,19-20시,서귀포시 표선면,0.31
202108,말레이시아,19-20시,제주시 구좌읍,0.62
202108,말레이시아,19-20시,제주시 노형동,0.31
202108,말레이시아,19-20시,제주시 봉개동,1.87
202108,말레이시아,19-20시,제주시 애월읍,7.49
202108,말레이시아,19-20시,제주시 연동,1.25
202108,말레이시아,19-20시,제주시 용담2동,0.31
202108,말레이시아,19-20시,제주시 우도면,0.62
202108,말레이시아,19-20시,제주시 조천읍,0.62
202108,말레이시아,19-20시,제주시 추자면,1.56
202108,말레이시아,19-20시,제주시 한림읍,2.5
202108,말레이시아,19-20시,서귀포시 남원읍,13.42
202108,말레이시아,19-20시,서귀포시 대륜동,3.75
202108,말레이시아,19-20시,서귀포시 서홍동,1.87
202108,말레이시아,19-20시,서귀포시 성산읍,0.31
202108,말레이시아,19-20시,서귀포시 안덕면,2.5
202108,말레이시아,19-20시,서귀포시 영천동,1.25
202108,말레이시아,19-20시,서귀포시 중문동,1.87
202108,말레이시아,19-20시,서귀포시 천지동,0.94
202108,말레이시아,19-20시,제주시 건입동,0.62
202108,말레이시아,19-20시,제주시 구좌읍,0.62
202108,말레이시아,19-20시,제주시 노형동,0.31
202108,말레이시아,19-20시,제주시 봉개동,1.25
202108,말레이시아,19-20시,제주시 애월읍,7.8
202108,말레이시아,19-20시,제주시 연동,1.25
202108,말레이시아,19-20시,제주시 용담2동,0.31
202108,말레이시아,19-20시,제주시 우도면,0.62
202108,말레이시아,19-20시,제주시 조천읍,0.62
202108,말레이시아,19-20시,제주시 추자면,1.87
202108,말레이시아,19-20시,제주시 한림읍,2.5
202108,말레이시아,21-22시,서귀포시 남원읍,12.17
202108,말레이시아,21-22시,서귀포시 대륜동,3.75
202108,말레이시아,21-22시,서귀포시 서홍동,0.94
202108,말레이시아,21-22시,서귀포시 성산읍,0.31
202108,말레이시아,21-22시,서귀포시 안덕면,2.81
202108,말레이시아,21-22시,서귀포시 영천동,1.25
202108,말레이시아,21-22시,서귀포시 중문동,1.56
202108,말레이시아,21-22시,서귀포시 천지동,0.94
202108,말레이시아,21-22시,서귀포시 표선면,0.31
202108,말레이시아,21-22시,제주시 건입동,0.62
202108,말레이시아,21-22시,제주시 구좌읍,0.62
202108,말레이시아,21-22시,제주시 노형동,0.31
202108,말레이시아,21-22시,제주시 봉개동,0.94
202108,말레이시아,21-22시,제주시 애월읍,7.49
202108,말레이시아,21-22시,제주시 연동,1.25
202108,말레이시아,21-22시,제주시 용담2동,0.31
202108,말레이시아,21-22시,제주시 우도면,1.25
202108,말레이시아,21-22시,제주시 조천읍,0.31
202108,말레이시아,21-22시,제주시 추자면,2.18
202108,말레이시아,21-22시,제주시 한림읍,2.5
202108,말레이시아,21-22시,서귀포시 남원읍,12.48
202108,말레이시아,21-22시,서귀포시 대륜동,3.75
202108,말레이시아,21-22시,서귀포시 서홍동,0.62
202108,말레이시아,21-22시,서귀포시 성산읍,0.31
202108,말레이시아,21-22시,서귀포시 안덕면,2.81
202108,말레이시아,21-22시,서귀포시 영천동,0.94
202108,말레이시아,21-22시,서귀포시 중문동,1.56
202108,말레이시아,21-22시,서귀포시 천지동,0.94
202108,말레이시아,21-22시,서귀포시 표선면,0.31
202108,말레이시아,21-22시,제주시 건입동,0.31
202108,말레이시아,21-22시,제주시 구좌읍,0.62
202108,말레이시아,21-22시,제주시 노형동,0.31
202108,말레이시아,21-22시,제주시 봉개동,0.62
202108,말레이시아,21-22시,제주시 애월읍,8.11
202108,말레이시아,21-22시,제주시 연동,1.25
202108,말레이시아,21-22시,제주시 용담2동,0.31
202108,말레이시아,21-22시,제주시 우도면,1.25
202108,말레이시아,21-22시,제주시 조천읍,0.31
202108,말레이시아,21-22시,제주시 추자면,1.87
202108,말레이시아,21-22시,제주시 한림읍,2.5
202108,말레이시아,23-24시,서귀포시 남원읍,13.11
202108,말레이시아,23-24시,서귀포시 대륜동,3.75
202108,말레이시아,23-24시,서귀포시 서홍동,0.62
202108,말레이시아,23-24시,서귀포시 성산읍,0.31
202108,말레이시아,23-24시,서귀포시 안덕면,2.81
202108,말레이시아,23-24시,서귀포시 영천동,0.94
202108,말레이시아,23-24시,서귀포시 중문동,1.56
202108,말레이시아,23-24시,서귀포시 천지동,0.94
202108,말레이시아,23-24시,제주시 구좌읍,0.62
202108,말레이시아,23-24시,제주시 노형동,0.31
202108,말레이시아,23-24시,제주시 봉개동,1.56
202108,말레이시아,23-24시,제주시 애월읍,5.62
202108,말레이시아,23-24시,제주시 연동,1.25
202108,말레이시아,23-24시,제주시 용담2동,0.62
202108,말레이시아,23-24시,제주시 우도면,0.94
202108,말레이시아,23-24시,제주시 추자면,2.18
202108,말레이시아,23-24시,제주시 한림읍,2.5
202108,말레이시아,23-24시,서귀포시 남원읍,11.55
202108,말레이시아,23-24시,서귀포시 대륜동,3.43
202108,말레이시아,23-24시,서귀포시 서홍동,0.62
202108,말레이시아,23-24시,서귀포시 성산읍,0.31
202108,말레이시아,23-24시,서귀포시 안덕면,2.5
202108,말레이시아,23-24시,서귀포시 영천동,0.94
202108,말레이시아,23-24시,서귀포시 중문동,1.56
202108,말레이시아,23-24시,서귀포시 천지동,0.94
202108,말레이시아,23-24시,서귀포시 표선면,0.31
202108,말레이시아,23-24시,제주시 구좌읍,0.31
202108,말레이시아,23-24시,제주시 노형동,0.31
202108,말레이시아,23-24시,제주시 봉개동,1.25
202108,말레이시아,23-24시,제주시 애월읍,5.62
202108,말레이시아,23-24시,제주시 연동,1.25
202108,말레이시아,23-24시,제주시 용담2동,0.31
202108,말레이시아,23-24시,제주시 우도면,0.62
202108,말레이시아,23-24시,제주시 추자면,1.56
202108,말레이시아,23-24시,제주시 한림읍,2.5
202108,미국,1-2시,서귀포시 남원읍,339.55
202108,미국,1-2시,서귀포시 대륜동,23.0
202108,미국,1-2시,서귀포시 대정읍,18.4
202108,미국,1-2시,서귀포시 동홍동,2.76
202108,미국,1-2시,서귀포시 서홍동,18.4
202108,미국,1-2시,서귀포시 성산읍,10.12
202108,미국,1-2시,서귀포시 송산동,9.2
202108,미국,1-2시,서귀포시 안덕면,67.17
202108,미국,1-2시,서귀포시 영천동,44.17
202108,미국,1-2시,서귀포시 예래동,33.13
202108,미국,1-2시,서귀포시 정방동,3.68
202108,미국,1-2시,서귀포시 중문동,57.97
202108,미국,1-2시,서귀포시 중앙동,0.92
202108,미국,1-2시,서귀포시 천지동,5.52
202108,미국,1-2시,서귀포시 표선면,8.28
202108,미국,1-2시,서귀포시 효돈동,7.36
202108,미국,1-2시,제주시 건입동,7.36
202108,미국,1-2시,제주시 구좌읍,6.44
202108,미국,1-2시,제주시 노형동,25.77
202108,미국,1-2시,제주시 도두동,1.84
202108,미국,1-2시,제주시 봉개동,58.89
202108,미국,1-2시,제주시 삼도1동,1.84
202108,미국,1-2시,제주시 삼도2동,14.72
202108,미국,1-2시,제주시 삼양동,5.52
202108,미국,1-2시,제주시 아라동,16.56
202108,미국,1-2시,제주시 애월읍,342.31
202108,미국,1-2시,제주시 연동,51.53
202108,미국,1-2시,제주시 오라동,1.84
202108,미국,1-2시,제주시 용담2동,9.2
202108,미국,1-2시,제주시 우도면,30.37
202108,미국,1-2시,제주시 이도1동,0.92
202108,미국,1-2시,제주시 이도2동,14.72
202108,미국,1-2시,제주시 이호동,4.6
202108,미국,1-2시,제주시 일도1동,1.84
202108,미국,1-2시,제주시 일도2동,1.84
202108,미국,1-2시,제주시 조천읍,29.45
202108,미국,1-2시,제주시 추자면,23.93
202108,미국,1-2시,제주시 한경면,15.64
202108,미국,1-2시,제주시 한림읍,9.2
202108,미국,1-2시,제주시 화북동,2.76
202108,미국,1-2시,서귀포시 남원읍,347.84
202108,미국,1-2시,서귀포시 대륜동,23.0
202108,미국,1-2시,서귀포시 대정읍,18.4
202108,미국,1-2시,서귀포시 동홍동,2.76
202108,미국,1-2시,서귀포시 서홍동,18.4
202108,미국,1-2시,서귀포시 성산읍,12.88
202108,미국,1-2시,서귀포시 송산동,9.2
202108,미국,1-2시,서귀포시 안덕면,66.25
202108,미국,1-2시,서귀포시 영천동,37.73
202108,미국,1-2시,서귀포시 예래동,32.21
202108,미국,1-2시,서귀포시 정방동,4.6
202108,미국,1-2시,서귀포시 중문동,57.97
202108,미국,1-2시,서귀포시 중앙동,0.92
202108,미국,1-2시,서귀포시 천지동,5.52
202108,미국,1-2시,서귀포시 표선면,9.2
202108,미국,1-2시,서귀포시 효돈동,7.36
202108,미국,1-2시,제주시 건입동,9.2
202108,미국,1-2시,제주시 구좌읍,6.44
202108,미국,1-2시,제주시 노형동,25.77
202108,미국,1-2시,제주시 도두동,1.84
202108,미국,1-2시,제주시 봉개동,52.45
202108,미국,1-2시,제주시 삼도1동,1.84
202108,미국,1-2시,제주시 삼도2동,17.48
202108,미국,1-2시,제주시 삼양동,5.52
202108,미국,1-2시,제주시 아라동,16.56
202108,미국,1-2시,제주시 애월읍,343.23
202108,미국,1-2시,제주시 연동,51.53
202108,미국,1-2시,제주시 오라동,1.84
202108,미국,1-2시,제주시 용담2동,8.28
202108,미국,1-2시,제주시 우도면,38.65
202108,미국,1-2시,제주시 이도1동,0.92
202108,미국,1-2시,제주시 이도2동,14.72
202108,미국,1-2시,제주시 이호동,4.6
202108,미국,1-2시,제주시 일도1동,1.84
202108,미국,1-2시,제주시 일도2동,1.84
202108,미국,1-2시,제주시 조천읍,25.77
202108,미국,1-2시,제주시 추자면,24.85
202108,미국,1-2시,제주시 한경면,16.56
202108,미국,1-2시,제주시 한림읍,9.2
202108,미국,1-2시,제주시 화북동,2.76
202108,미국,3-4시,서귀포시 남원읍,354.28
202108,미국,3-4시,서귀포시 대륜동,22.08
202108,미국,3-4시,서귀포시 대정읍,19.32
202108,미국,3-4시,서귀포시 동홍동,2.76
202108,미국,3-4시,서귀포시 서홍동,17.48
202108,미국,3-4시,서귀포시 성산읍,15.64
202108,미국,3-4시,서귀포시 송산동,9.2
202108,미국,3-4시,서귀포시 안덕면,68.09
202108,미국,3-4시,서귀포시 영천동,36.81
202108,미국,3-4시,서귀포시 예래동,33.13
202108,미국,3-4시,서귀포시 정방동,4.6
202108,미국,3-4시,서귀포시 중문동,60.73
202108,미국,3-4시,서귀포시 중앙동,0.92
202108,미국,3-4시,서귀포시 천지동,5.52
202108,미국,3-4시,서귀포시 표선면,7.36
202108,미국,3-4시,서귀포시 효돈동,6.44
202108,미국,3-4시,제주시 건입동,10.12
202108,미국,3-4시,제주시 구좌읍,4.6
202108,미국,3-4시,제주시 노형동,25.77
202108,미국,3-4시,제주시 도두동,1.84
202108,미국,3-4시,제주시 봉개동,46.01
202108,미국,3-4시,제주시 삼도1동,1.84
202108,미국,3-4시,제주시 삼도2동,18.4
202108,미국,3-4시,제주시 삼양동,5.52
202108,미국,3-4시,제주시 아라동,16.56
202108,미국,3-4시,제주시 애월읍,359.8
202108,미국,3-4시,제주시 연동,51.53
202108,미국,3-4시,제주시 오라동,1.84
202108,미국,3-4시,제주시 용담2동,8.28
202108,미국,3-4시,제주시 우도면,31.29
202108,미국,3-4시,제주시 이도1동,0.92
202108,미국,3-4시,제주시 이도2동,14.72
202108,미국,3-4시,제주시 이호동,4.6
202108,미국,3-4시,제주시 일도1동,1.84
202108,미국,3-4시,제주시 일도2동,1.84
202108,미국,3-4시,제주시 조천읍,32.21
202108,미국,3-4시,제주시 추자면,25.77
202108,미국,3-4시,제주시 한경면,16.56
202108,미국,3-4시,제주시 한림읍,9.2
202108,미국,3-4시,제주시 화북동,2.76
202108,미국,3-4시,서귀포시 남원읍,371.76
202108,미국,3-4시,서귀포시 대륜동,22.08
202108,미국,3-4시,서귀포시 대정읍,18.4
202108,미국,3-4시,서귀포시 동홍동,2.76
202108,미국,3-4시,서귀포시 서홍동,26.69
202108,미국,3-4시,서귀포시 성산읍,15.64
202108,미국,3-4시,서귀포시 송산동,9.2
202108,미국,3-4시,서귀포시 안덕면,69.02
202108,미국,3-4시,서귀포시 영천동,35.89
202108,미국,3-4시,서귀포시 예래동,33.13
202108,미국,3-4시,서귀포시 정방동,4.6
202108,미국,3-4시,서귀포시 중문동,63.49
202108,미국,3-4시,서귀포시 중앙동,0.92
202108,미국,3-4시,서귀포시 천지동,5.52
202108,미국,3-4시,서귀포시 표선면,8.28
202108,미국,3-4시,서귀포시 효돈동,6.44
202108,미국,3-4시,제주시 건입동,12.88
202108,미국,3-4시,제주시 구좌읍,3.68
202108,미국,3-4시,제주시 노형동,25.77
202108,미국,3-4시,제주시 도두동,1.84
202108,미국,3-4시,제주시 봉개동,42.33
202108,미국,3-4시,제주시 삼도1동,1.84
202108,미국,3-4시,제주시 삼도2동,18.4
202108,미국,3-4시,제주시 삼양동,4.6
202108,미국,3-4시,제주시 아라동,16.56
202108,미국,3-4시,제주시 애월읍,367.16
202108,미국,3-4시,제주시 연동,51.53
202108,미국,3-4시,제주시 오라동,2.76
202108,미국,3-4시,제주시 용담2동,8.28
202108,미국,3-4시,제주시 우도면,49.69
202108,미국,3-4시,제주시 이도1동,0.92
202108,미국,3-4시,제주시 이도2동,13.8
202108,미국,3-4시,제주시 이호동,4.6
202108,미국,3-4시,제주시 일도1동,1.84
202108,미국,3-4시,제주시 일도2동,1.84
202108,미국,3-4시,제주시 조천읍,30.37
202108,미국,3-4시,제주시 추자면,31.29
202108,미국,3-4시,제주시 한경면,14.72
202108,미국,3-4시,제주시 한림읍,9.2
202108,미국,3-4시,제주시 화북동,2.76
202108,미국,5-6시,서귀포시 남원읍,384.64
202108,미국,5-6시,서귀포시 대륜동,22.08
202108,미국,5-6시,서귀포시 대정읍,18.4
202108,미국,5-6시,서귀포시 대천동,0.92
202108,미국,5-6시,서귀포시 동홍동,2.76
202108,미국,5-6시,서귀포시 서홍동,39.57
202108,미국,5-6시,서귀포시 성산읍,16.56
202108,미국,5-6시,서귀포시 송산동,9.2
202108,미국,5-6시,서귀포시 안덕면,68.09
202108,미국,5-6시,서귀포시 영천동,37.73
202108,미국,5-6시,서귀포시 예래동,34.05
202108,미국,5-6시,서귀포시 정방동,3.68
202108,미국,5-6시,서귀포시 중문동,68.09
202108,미국,5-6시,서귀포시 중앙동,0.92
202108,미국,5-6시,서귀포시 천지동,5.52
202108,미국,5-6시,서귀포시 표선면,8.28
202108,미국,5-6시,서귀포시 효돈동,5.52
202108,미국,5-6시,제주시 건입동,12.88
202108,미국,5-6시,제주시 구좌읍,4.6
202108,미국,5-6시,제주시 노형동,25.77
202108,미국,5-6시,제주시 도두동,1.84
202108,미국,5-6시,제주시 봉개동,44.17
202108,미국,5-6시,제주시 삼도1동,1.84
202108,미국,5-6시,제주시 삼도2동,17.48
202108,미국,5-6시,제주시 삼양동,4.6
202108,미국,5-6시,제주시 아라동,16.56
202108,미국,5-6시,제주시 애월읍,348.76
202108,미국,5-6시,제주시 연동,51.53
202108,미국,5-6시,제주시 오라동,2.76
202108,미국,5-6시,제주시 용담2동,8.28
202108,미국,5-6시,제주시 우도면,43.25
202108,미국,5-6시,제주시 이도1동,0.92
202108,미국,5-6시,제주시 이도2동,13.8
202108,미국,5-6시,제주시 이호동,4.6
202108,미국,5-6시,제주시 일도1동,1.84
202108,미국,5-6시,제주시 일도2동,1.84
202108,미국,5-6시,제주시 조천읍,28.53
202108,미국,5-6시,제주시 추자면,32.21
202108,미국,5-6시,제주시 한경면,14.72
202108,미국,5-6시,제주시 한림읍,9.2
202108,미국,5-6시,제주시 화북동,2.76
202108,미국,5-6시,서귀포시 남원읍,376.36
202108,미국,5-6시,서귀포시 대륜동,21.16
202108,미국,5-6시,서귀포시 대정읍,16.56
202108,미국,5-6시,서귀포시 대천동,1.84
202108,미국,5-6시,서귀포시 동홍동,2.76
202108,미국,5-6시,서귀포시 서홍동,33.13
202108,미국,5-6시,서귀포시 성산읍,20.24
202108,미국,5-6시,서귀포시 송산동,9.2
202108,미국,5-6시,서귀포시 안덕면,69.02
202108,미국,5-6시,서귀포시 영천동,38.65
202108,미국,5-6시,서귀포시 예래동,33.13
202108,미국,5-6시,서귀포시 정방동,3.68
202108,미국,5-6시,서귀포시 중문동,75.46
202108,미국,5-6시,서귀포시 중앙동,0.92
202108,미국,5-6시,서귀포시 천지동,5.52
202108,미국,5-6시,서귀포시 표선면,10.12
202108,미국,5-6시,서귀포시 효돈동,5.52
202108,미국,5-6시,제주시 건입동,12.88
202108,미국,5-6시,제주시 구좌읍,4.6
202108,미국,5-6시,제주시 노형동,24.85
202108,미국,5-6시,제주시 도두동,1.84
202108,미국,5-6시,제주시 봉개동,38.65
202108,미국,5-6시,제주시 삼도1동,1.84
202108,미국,5-6시,제주시 삼도2동,17.48
202108,미국,5-6시,제주시 삼양동,4.6
202108,미국,5-6시,제주시 아라동,16.56
202108,미국,5-6시,제주시 애월읍,357.96
202108,미국,5-6시,제주시 연동,52.45
202108,미국,5-6시,제주시 오라동,2.76
202108,미국,5-6시,제주시 용담2동,7.36
202108,미국,5-6시,제주시 우도면,68.1
202108,미국,5-6시,제주시 이도1동,0.92
202108,미국,5-6시,제주시 이도2동,13.8
202108,미국,5-6시,제주시 이호동,4.6
202108,미국,5-6시,제주시 일도1동,1.84
202108,미국,5-6시,제주시 일도2동,1.84
202108,미국,5-6시,제주시 조천읍,28.53
202108,미국,5-6시,제주시 추자면,31.29
202108,미국,5-6시,제주시 한경면,15.64
202108,미국,5-6시,제주시 한림읍,9.2
202108,미국,5-6시,제주시 화북동,2.76
202108,미국,7-8시,서귀포시 남원읍,390.17
202108,미국,7-8시,서귀포시 대륜동,21.16
202108,미국,7-8시,서귀포시 대정읍,16.56
202108,미국,7-8시,서귀포시 대천동,0.92
202108,미국,7-8시,서귀포시 동홍동,2.76
202108,미국,7-8시,서귀포시 서홍동,25.77
202108,미국,7-8시,서귀포시 성산읍,19.32
202108,미국,7-8시,서귀포시 송산동,10.12
202108,미국,7-8시,서귀포시 안덕면,70.86
202108,미국,7-8시,서귀포시 영천동,38.65
202108,미국,7-8시,서귀포시 예래동,34.97
202108,미국,7-8시,서귀포시 정방동,3.68
202108,미국,7-8시,서귀포시 중문동,86.5
202108,미국,7-8시,서귀포시 천지동,6.44
202108,미국,7-8시,서귀포시 표선면,14.72
202108,미국,7-8시,서귀포시 효돈동,5.52
202108,미국,7-8시,제주시 건입동,10.12
202108,미국,7-8시,제주시 구좌읍,4.6
202108,미국,7-8시,제주시 노형동,25.77
202108,미국,7-8시,제주시 도두동,1.84
202108,미국,7-8시,제주시 봉개동,39.57
202108,미국,7-8시,제주시 삼도1동,1.84
202108,미국,7-8시,제주시 삼도2동,15.64
202108,미국,7-8시,제주시 삼양동,4.6
202108,미국,7-8시,제주시 아라동,19.32
202108,미국,7-8시,제주시 애월읍,369.92
202108,미국,7-8시,제주시 연동,47.85
202108,미국,7-8시,제주시 오라동,1.84
202108,미국,7-8시,제주시 용담2동,9.2
202108,미국,7-8시,제주시 우도면,41.41
202108,미국,7-8시,제주시 이도1동,0.92
202108,미국,7-8시,제주시 이도2동,14.72
202108,미국,7-8시,제주시 이호동,4.6
202108,미국,7-8시,제주시 일도1동,1.84
202108,미국,7-8시,제주시 일도2동,1.84
202108,미국,7-8시,제주시 조천읍,31.29
202108,미국,7-8시,제주시 추자면,27.61
202108,미국,7-8시,제주시 한경면,15.64
202108,미국,7-8시,제주시 한림읍,9.2
202108,미국,7-8시,제주시 화북동,2.76
202108,미국,7-8시,서귀포시 남원읍,392.01
202108,미국,7-8시,서귀포시 대륜동,21.16
202108,미국,7-8시,서귀포시 대정읍,15.64
202108,미국,7-8시,서귀포시 대천동,1.84
202108,미국,7-8시,서귀포시 동홍동,2.76
202108,미국,7-8시,서귀포시 서홍동,21.16
202108,미국,7-8시,서귀포시 성산읍,17.48
202108,미국,7-8시,서귀포시 송산동,10.12
202108,미국,7-8시,서귀포시 안덕면,69.94
202108,미국,7-8시,서귀포시 영천동,44.17
202108,미국,7-8시,서귀포시 예래동,35.89
202108,미국,7-8시,서귀포시 정방동,3.68
202108,미국,7-8시,서귀포시 중문동,75.46
202108,미국,7-8시,서귀포시 중앙동,1.84
202108,미국,7-8시,서귀포시 천지동,3.68
202108,미국,7-8시,서귀포시 표선면,13.8
202108,미국,7-8시,서귀포시 효돈동,5.52
202108,미국,7-8시,제주시 건입동,11.04
202108,미국,7-8시,제주시 구좌읍,3.68
202108,미국,7-8시,제주시 노형동,25.77
202108,미국,7-8시,제주시 도두동,1.84
202108,미국,7-8시,제주시 봉개동,37.73
202108,미국,7-8시,제주시 삼도1동,1.84
202108,미국,7-8시,제주시 삼도2동,15.64
202108,미국,7-8시,제주시 삼양동,4.6
202108,미국,7-8시,제주시 아라동,17.48
202108,미국,7-8시,제주시 애월읍,364.4
202108,미국,7-8시,제주시 연동,46.93
202108,미국,7-8시,제주시 오라동,1.84
202108,미국,7-8시,제주시 용담2동,10.12
202108,미국,7-8시,제주시 우도면,42.33
202108,미국,7-8시,제주시 이도1동,0.92
202108,미국,7-8시,제주시 이도2동,15.64
202108,미국,7-8시,제주시 이호동,4.6
202108,미국,7-8시,제주시 일도1동,1.84
202108,미국,7-8시,제주시 일도2동,1.84
202108,미국,7-8시,제주시 조천읍,30.37
202108,미국,7-8시,제주시 추자면,23.93
202108,미국,7-8시,제주시 한경면,15.64
202108,미국,7-8시,제주시 한림읍,9.2
202108,미국,7-8시,제주시 화북동,2.76
202108,미국,9-10시,서귀포시 남원읍,424.21
202108,미국,9-10시,서귀포시 대륜동,21.16
202108,미국,9-10시,서귀포시 대정읍,15.64
202108,미국,9-10시,서귀포시 대천동,2.76
202108,미국,9-10시,서귀포시 동홍동,3.68
202108,미국,9-10시,서귀포시 서홍동,23.93
202108,미국,9-10시,서귀포시 성산읍,14.72
202108,미국,9-10시,서귀포시 송산동,10.12
202108,미국,9-10시,서귀포시 안덕면,69.94
202108,미국,9-10시,서귀포시 영천동,37.73
202108,미국,9-10시,서귀포시 예래동,33.13
202108,미국,9-10시,서귀포시 정방동,3.68
202108,미국,9-10시,서귀포시 중문동,88.34
202108,미국,9-10시,서귀포시 천지동,4.6
202108,미국,9-10시,서귀포시 표선면,13.8
202108,미국,9-10시,서귀포시 효돈동,5.52
202108,미국,9-10시,제주시 건입동,11.04
202108,미국,9-10시,제주시 구좌읍,3.68
202108,미국,9-10시,제주시 노형동,25.77
202108,미국,9-10시,제주시 도두동,1.84
202108,미국,9-10시,제주시 봉개동,47.85
202108,미국,9-10시,제주시 삼도1동,1.84
202108,미국,9-10시,제주시 삼도2동,14.72
202108,미국,9-10시,제주시 삼양동,4.6
202108,미국,9-10시,제주시 아라동,17.48
202108,미국,9-10시,제주시 애월읍,342.31
202108,미국,9-10시,제주시 연동,45.09
202108,미국,9-10시,제주시 오라동,2.76
202108,미국,9-10시,제주시 용담2동,13.8
202108,미국,9-10시,제주시 우도면,39.57
202108,미국,9-10시,제주시 이도1동,0.92
202108,미국,9-10시,제주시 이도2동,15.64
202108,미국,9-10시,제주시 이호동,5.52
202108,미국,9-10시,제주시 일도1동,0.92
202108,미국,9-10시,제주시 일도2동,1.84
202108,미국,9-10시,제주시 조천읍,26.69
202108,미국,9-10시,제주시 추자면,19.32
202108,미국,9-10시,제주시 한경면,15.64
202108,미국,9-10시,제주시 한림읍,8.28
202108,미국,9-10시,제주시 화북동,2.76
202108,미국,9-10시,서귀포시 남원읍,367.16
202108,미국,9-10시,서귀포시 대륜동,23.0
202108,미국,9-10시,서귀포시 대정읍,16.56
202108,미국,9-10시,서귀포시 동홍동,3.68
202108,미국,9-10시,서귀포시 서홍동,26.69
202108,미국,9-10시,서귀포시 성산읍,12.88
202108,미국,9-10시,서귀포시 송산동,11.04
202108,미국,9-10시,서귀포시 안덕면,68.09
202108,미국,9-10시,서귀포시 영천동,40.49
202108,미국,9-10시,서귀포시 예래동,33.13
202108,미국,9-10시,서귀포시 정방동,3.68
202108,미국,9-10시,서귀포시 중문동,75.46
202108,미국,9-10시,서귀포시 천지동,3.68
202108,미국,9-10시,서귀포시 표선면,11.96
202108,미국,9-10시,서귀포시 효돈동,5.52
202108,미국,9-10시,제주시 건입동,9.2
202108,미국,9-10시,제주시 구좌읍,3.68
202108,미국,9-10시,제주시 노형동,26.69
202108,미국,9-10시,제주시 도두동,3.68
202108,미국,9-10시,제주시 봉개동,53.37
202108,미국,9-10시,제주시 삼도1동,0.92
202108,미국,9-10시,제주시 삼도2동,16.56
202108,미국,9-10시,제주시 삼양동,5.52
202108,미국,9-10시,제주시 아라동,19.32
202108,미국,9-10시,제주시 애월읍,399.37
202108,미국,9-10시,제주시 연동,42.33
202108,미국,9-10시,제주시 오라동,2.76
202108,미국,9-10시,제주시 용담2동,13.8
202108,미국,9-10시,제주시 우도면,35.89
202108,미국,9-10시,제주시 이도1동,4.6
202108,미국,9-10시,제주시 이도2동,16.56
202108,미국,9-10시,제주시 이호동,5.52
202108,미국,9-10시,제주시 일도1동,0.92
202108,미국,9-10시,제주시 일도2동,1.84
202108,미국,9-10시,제주시 조천읍,28.53
202108,미국,9-10시,제주시 추자면,17.48
