base_year_month,sex,age_range,time_range,residence_population_count
201901,여성,70대 이상,05시,584153.9
201901,여성,70대 이상,05시,423295.4
201901,여성,70대 이상,06시,577760.3
201901,여성,70대 이상,06시,419120.2
201901,여성,70대 이상,07시,559645.8
201901,여성,70대 이상,07시,406491.2
201901,여성,70대 이상,08시,534708.6
201901,여성,70대 이상,08시,388759.1
201901,여성,70대 이상,09시,501267.5
201901,여성,70대 이상,09시,365101.9
201901,여성,70대 이상,10시,464982.3
201901,여성,70대 이상,10시,340016
201901,여성,70대 이상,11시,435057.3
201901,여성,70대 이상,11시,319171.1
201901,여성,70대 이상,12시,414918.9
201901,여성,70대 이상,12시,305165.3
201901,여성,70대 이상,13시,404497.9
201901,여성,70대 이상,13시,298036.7
201901,여성,70대 이상,14시,396517.2
201901,여성,70대 이상,14시,292963.1
201901,여성,70대 이상,15시,394003.4
201901,여성,70대 이상,15시,291326.8
201901,여성,70대 이상,16시,398108.1
201901,여성,70대 이상,16시,294687.8
201901,여성,70대 이상,17시,409156
201901,여성,70대 이상,17시,302641.5
201901,여성,70대 이상,18시,428911.4
201901,여성,70대 이상,18시,316552.2
201901,여성,70대 이상,19시,439502.2
201901,여성,70대 이상,19시,324034.6
201901,여성,70대 이상,20시,328451.4
201901,여성,70대 이상,20시,445802.4
201901,여성,70대 이상,21시,451005.5
201901,여성,70대 이상,21시,332198.7
201901,여성,70대 이상,22시,457305.8
201901,여성,70대 이상,22시,336699.9
201901,여성,70대 이상,23시,461647.5
201901,여성,70대 이상,23시,339695.3
201901,여성,70대 이상,24시,588299.7
201901,여성,70대 이상,24시,426144.3
201902,남성,10대,01시,1140935.5
201902,남성,10대,02시,1141180.5
201902,남성,10대,03시,1141716.3
201902,남성,10대,04시,1142624.6
201902,남성,10대,05시,1143146.9
201902,남성,10대,06시,1141464
201902,남성,10대,07시,1135771.9
201902,남성,10대,08시,1114517.3
201902,남성,10대,09시,1072335.5
201902,남성,10대,10시,1026522.7
201902,남성,10대,11시,982419
201902,남성,10대,12시,940913.2
201902,남성,10대,13시,901807.2
201902,남성,10대,14시,865497.2
201902,남성,10대,15시,836597
201902,남성,10대,16시,814376.5
201902,남성,10대,17시,805205.6
201902,남성,10대,18시,804696
201902,남성,10대,19시,812198.2
201902,남성,10대,20시,822931.4
201902,남성,10대,21시,841709.3
201902,남성,10대,22시,869179.7
201902,남성,10대,23시,901114.3
201902,남성,10대,24시,1134670.2
201902,남성,10세 미만,01시,974427.1
201902,남성,10세 미만,02시,974624.1
201902,남성,10세 미만,03시,974932.6
201902,남성,10세 미만,04시,975691.1
201902,남성,10세 미만,05시,976017.9
201902,남성,10세 미만,06시,974544.7
201902,남성,10세 미만,07시,969808.9
201902,남성,10세 미만,08시,951288.7
201902,남성,10세 미만,09시,914308.8
201902,남성,10세 미만,10시,874381.5
201902,남성,10세 미만,11시,835639.8
201902,남성,10세 미만,12시,798730.8
201902,남성,10세 미만,13시,764466.6
201902,남성,10세 미만,14시,731712.5
201902,남성,10세 미만,15시,705559.7
201902,남성,10세 미만,16시,685834.3
201902,남성,10세 미만,17시,677117.4
201902,남성,10세 미만,18시,676731.2
201902,남성,10세 미만,19시,683862.7
201902,남성,10세 미만,20시,693518.7
201902,남성,10세 미만,21시,710372.2
201902,남성,10세 미만,22시,734797.3
201902,남성,10세 미만,23시,763152.4
201902,남성,10세 미만,24시,969058.8
201902,남성,20대,01시,854882.5
201902,남성,20대,02시,865535.7
201902,남성,20대,03시,874683.6
201902,남성,20대,04시,881799.7
201902,남성,20대,05시,885186.3
201902,남성,20대,06시,878885.8
201902,남성,20대,07시,860607
201902,남성,20대,08시,795090.3
201902,남성,20대,09시,708577.7
201902,남성,20대,10시,659986.7
201902,남성,20대,11시,628772.2
201902,남성,20대,12시,603671.1
201902,남성,20대,13시,580689.8
201902,남성,20대,14시,558678
201902,남성,20대,15시,547329.4
201902,남성,20대,16시,544395.5
201902,남성,20대,17시,549450.7
201902,남성,20대,18시,565482
201902,남성,20대,19시,589491.7
201902,남성,20대,20시,601289.2
201902,남성,20대,21시,618867.4
201902,남성,20대,22시,646574.9
201902,남성,20대,23시,681190
201902,남성,20대,24시,834611.4
201902,남성,30대,01시,1085889.8
201902,남성,30대,02시,1090686.9
201902,남성,30대,03시,1095686
201902,남성,30대,04시,1097277.2
201902,남성,30대,05시,1094458.3
201902,남성,30대,06시,1079538.7
201902,남성,30대,07시,1038562.3
201902,남성,30대,08시,926441.1
201902,남성,30대,09시,781450.9
201902,남성,30대,10시,705445.1
201902,남성,30대,11시,659799.2
201902,남성,30대,12시,627724.7
201902,남성,30대,13시,605319.1
201902,남성,30대,14시,587983.6
201902,남성,30대,15시,580814.5
201902,남성,30대,16시,587075.9
201902,남성,30대,17시,606596.8
201902,남성,30대,18시,646290.4
201902,남성,30대,19시,703867.9
201902,남성,30대,20시,737418.1
201902,남성,30대,21시,771754.9
201902,남성,30대,22시,811552.6
201902,남성,30대,23시,849816.6
201902,남성,30대,24시,1070841.4
201902,남성,40대,01시,1633628.4
201902,남성,40대,02시,1642216.6
201902,남성,40대,03시,1647776.4
201902,남성,40대,04시,1650643.8
201902,남성,40대,05시,1645509.7
201902,남성,40대,06시,1616272.2
201902,남성,40대,07시,1539456
201902,남성,40대,08시,1347495.9
201902,남성,40대,09시,1139722.3
201902,남성,40대,10시,1029302.6
201902,남성,40대,11시,955292.1
201902,남성,40대,12시,910199.7
201902,남성,40대,13시,880716.1
201902,남성,40대,14시,859919.1
201902,남성,40대,15시,856177.5
201902,남성,40대,16시,868449.5
201902,남성,40대,17시,906897.3
201902,남성,40대,18시,980275
201902,남성,40대,19시,1061968.2
201902,남성,40대,20시,1111734.6
201902,남성,40대,21시,1160938.2
201902,남성,40대,22시,1219371.6
201902,남성,40대,23시,1271899.3
201902,남성,40대,24시,1611006.9
201902,남성,50대,01시,1703171.8
201902,남성,50대,02시,1711023.9
201902,남성,50대,03시,1715664.5
201902,남성,50대,04시,1717553.8
201902,남성,50대,05시,1711050.8
201902,남성,50대,06시,1676899.6
201902,남성,50대,07시,1583280.3
201902,남성,50대,08시,1386877.2
201902,남성,50대,09시,1193947
201902,남성,50대,10시,1077735.9
201902,남성,50대,11시,998982.1
201902,남성,50대,12시,952139.5
201902,남성,50대,13시,927694.4
201902,남성,50대,14시,909286.8
201902,남성,50대,15시,905361.7
201902,남성,50대,16시,921016.2
201902,남성,50대,17시,959768.1
201902,남성,50대,18시,1036509.9
201902,남성,50대,19시,1108927.4
201902,남성,50대,20시,1156149.1
201902,남성,50대,21시,1211060
201902,남성,50대,22시,1271075.7
201902,남성,50대,23시,1323120.9
201902,남성,50대,24시,1681674.4
201902,남성,60대,01시,1019461.8
201902,남성,60대,02시,1020377.9
201902,남성,60대,03시,1020293.7
201902,남성,60대,04시,1019522
201902,남성,60대,05시,1010921
201902,남성,60대,06시,988843.2
201902,남성,60대,07시,941983.7
201902,남성,60대,08시,861300.6
201902,남성,60대,09시,764177.1
201902,남성,60대,10시,688061.4
201902,남성,60대,11시,638382.9
201902,남성,60대,12시,614247.8
201902,남성,60대,13시,605014.2
201902,남성,60대,14시,593923.2
201902,남성,60대,15시,590212
201902,남성,60대,16시,602460.9
201902,남성,60대,17시,629117
201902,남성,60대,18시,666129
201902,남성,60대,19시,696420.7
201902,남성,60대,20시,721977.4
201902,남성,60대,21시,752257.6
201902,남성,60대,22시,779619.8
201902,남성,60대,23시,799777
201902,남성,60대,24시,1011682.4
201902,남성,70대 이상,01시,484919.1
201902,남성,70대 이상,01시,183624.2
201902,남성,70대 이상,02시,483441.5
201902,남성,70대 이상,02시,183091.2
201902,남성,70대 이상,03시,482346.6
201902,남성,70대 이상,03시,182688.8
201902,남성,70대 이상,04시,481215.7
201902,남성,70대 이상,04시,182293.5
201902,남성,70대 이상,05시,477550.3
201902,남성,70대 이상,05시,180929.3
201902,남성,70대 이상,06시,471904
201902,남성,70대 이상,06시,178838.7
201902,남성,70대 이상,07시,458814.7
201902,남성,70대 이상,07시,174089.1
201902,남성,70대 이상,08시,435614.8
201902,남성,70대 이상,08시,165466.9
201902,남성,70대 이상,09시,400483.3
201902,남성,70대 이상,09시,152535.6
201902,남성,70대 이상,10시,364561.5
201902,남성,70대 이상,10시,139216.6
201902,남성,70대 이상,11시,338654.3
201902,남성,70대 이상,11시,129640.2
201902,남성,70대 이상,12시,327074.1
201902,남성,70대 이상,12시,125289.6
201902,남성,70대 이상,13시,321535.4
201902,남성,70대 이상,13시,123176.9
201902,남성,70대 이상,14시,317322
201902,남성,70대 이상,14시,121658.8
201902,남성,70대 이상,15시,315777.9
201902,남성,70대 이상,15시,121157
201902,남성,70대 이상,16시,319416.4
201902,남성,70대 이상,16시,122500
201902,남성,70대 이상,17시,329184.8
201902,남성,70대 이상,17시,126137.8
201902,남성,70대 이상,18시,342819.3
201902,남성,70대 이상,18시,131108.7
201902,남성,70대 이상,19시,350851.6
201902,남성,70대 이상,19시,134010.9
201902,남성,70대 이상,20시,136842.9
201902,남성,70대 이상,20시,358594.8
201902,남성,70대 이상,21시,139747.3
201902,남성,70대 이상,21시,366450.4
201902,남성,70대 이상,22시,373433.3
201902,남성,70대 이상,22시,142340.5
201902,남성,70대 이상,23시,377994.1
201902,남성,70대 이상,23시,144023.1
201902,남성,70대 이상,24시,483718.8
201902,남성,70대 이상,24시,183182.7
201902,여성,10대,01시,1066964
201902,여성,10대,02시,1064021.3
201902,여성,10대,03시,1062091.4
201902,여성,10대,04시,1061417.7
201902,여성,10대,05시,1060122
201902,여성,10대,06시,1058078.7
201902,여성,10대,07시,1053277.3
201902,여성,10대,08시,1037312.5
201902,여성,10대,09시,1002189.6
201902,여성,10대,10시,962938.1
201902,여성,10대,11시,921207.7
201902,여성,10대,12시,879637.4
201902,여성,10대,13시,837761.9
201902,여성,10대,14시,796746.4
201902,여성,10대,15시,765786.1
201902,여성,10대,16시,741963.7
201902,여성,10대,17시,733325.3
201902,여성,10대,18시,732766.7
201902,여성,10대,19시,740136.5
201902,여성,10대,20시,751915.5
201902,여성,10대,21시,771036.4
201902,여성,10대,22시,798538.8
201902,여성,10대,23시,829522.5
201902,여성,10대,24시,1062208.4
201902,여성,10세 미만,01시,970832.3
201902,여성,10세 미만,02시,968027.3
201902,여성,10세 미만,03시,966129.7
201902,여성,10세 미만,04시,965461.1
201902,여성,10세 미만,05시,964249.1
201902,여성,10세 미만,06시,962208.8
201902,여성,10세 미만,07시,957904.4
201902,여성,10세 미만,08시,942840.9
201902,여성,10세 미만,09시,910419.5
201902,여성,10세 미만,10시,874056.6
201902,여성,10세 미만,11시,835040.6
201902,여성,10세 미만,12시,796107.7
201902,여성,10세 미만,13시,756639
201902,여성,10세 미만,14시,718044.5
201902,여성,10세 미만,15시,688870.3
201902,여성,10세 미만,16시,665999.1
201902,여성,10세 미만,17시,657590.5
201902,여성,10세 미만,18시,656505.8
201902,여성,10세 미만,19시,663302.1
201902,여성,10세 미만,20시,674208.9
201902,여성,10세 미만,21시,692374.2
201902,여성,10세 미만,22시,718270.4
201902,여성,10세 미만,23시,747030.2
201902,여성,10세 미만,24시,966299.2
201902,여성,20대,01시,870115.4
201902,여성,20대,02시,874350
201902,여성,20대,03시,877573
201902,여성,20대,04시,879762.9
201902,여성,20대,05시,878557
201902,여성,20대,06시,869713.5
201902,여성,20대,07시,854353.1
201902,여성,20대,08시,806110.8
201902,여성,20대,09시,711220.5
201902,여성,20대,10시,656765.6
201902,여성,20대,11시,618089.5
201902,여성,20대,12시,583667.9
201902,여성,20대,13시,550911.5
201902,여성,20대,14시,522804.4
201902,여성,20대,15시,506607.5
201902,여성,20대,16시,501340.9
201902,여성,20대,17시,504509
201902,여성,20대,18시,518899.6
201902,여성,20대,19시,546780.7
201902,여성,20대,20시,570295.9
201902,여성,20대,21시,596215.4
201902,여성,20대,22시,636066.6
201902,여성,20대,23시,677803.6
201902,여성,20대,24시,855362.5
201902,여성,30대,01시,1132807.4
201902,여성,30대,02시,1131916.7
201902,여성,30대,03시,1131778.5
201902,여성,30대,04시,1131279.3
201902,여성,30대,05시,1128538.9
201902,여성,30대,06시,1119416.9
201902,여성,30대,07시,1103077.3
201902,여성,30대,08시,1047559
201902,여성,30대,09시,911873.9
201902,여성,30대,10시,819582.3
201902,여성,30대,11시,756062.1
201902,여성,30대,12시,708993.6
201902,여성,30대,13시,675514.8
201902,여성,30대,14시,647622.7
201902,여성,30대,15시,636614.2
201902,여성,30대,16시,644130.4
201902,여성,30대,17시,671140.5
201902,여성,30대,18시,709259.6
201902,여성,30대,19시,759597.2
201902,여성,30대,20시,790119.5
201902,여성,30대,21시,823065.6
201902,여성,30대,22시,859311.1
201902,여성,30대,23시,889018
201902,여성,30대,24시,1125086.7
201902,여성,40대,01시,1688219.9
201902,여성,40대,02시,1689244.8
201902,여성,40대,03시,1689839.6
201902,여성,40대,04시,1689300
201902,여성,40대,05시,1683774.3
201902,여성,40대,06시,1668828
201902,여성,40대,07시,1637756.2
201902,여성,40대,08시,1534962.1
201902,여성,40대,09시,1325011.9
201902,여성,40대,10시,1183326.8
201902,여성,40대,11시,1087437.7
201902,여성,40대,12시,1020197.5
201902,여성,40대,13시,978021.5
201902,여성,40대,14시,940846.8
201902,여성,40대,15시,926492.1
201902,여성,40대,16시,938525.3
201902,여성,40대,17시,972551.2
201902,여성,40대,18시,1032927.4
201902,여성,40대,19시,1106284.3
201902,여성,40대,20시,1147054.8
201902,여성,40대,21시,1195129.5
201902,여성,40대,22시,1255115.7
201902,여성,40대,23시,1305738.2
201902,여성,40대,24시,1674110.8
201902,여성,50대,01시,1580447.3
201902,여성,50대,02시,1580066.5
201902,여성,50대,03시,1580440.8
201902,여성,50대,04시,1579133.1
201902,여성,50대,05시,1571441.7
201902,여성,50대,06시,1551679.8
201902,여성,50대,07시,1505025.9
201902,여성,50대,08시,1391140.8
201902,여성,50대,09시,1219000.5
201902,여성,50대,10시,1095406.3
201902,여성,50대,11시,1008817.1
201902,여성,50대,12시,951533
201902,여성,50대,13시,917722
201902,여성,50대,14시,890391.7
201902,여성,50대,15시,880022.2
201902,여성,50대,16시,893880.9
201902,여성,50대,17시,934543
201902,여성,50대,18시,993361.1
201902,여성,50대,19시,1041367.3
201902,여성,50대,20시,1079424.3
201902,여성,50대,21시,1127659
201902,여성,50대,22시,1181850.2
201902,여성,50대,23시,1224531.4
201902,여성,50대,24시,1569110.4
201902,여성,60대,01시,993346.9
201902,여성,60대,02시,991609.7
201902,여성,60대,03시,990999.8
201902,여성,60대,04시,990081.3
201902,여성,60대,05시,983865.6
201902,여성,60대,06시,969579.5
201902,여성,60대,07시,935619.1
201902,여성,60대,08시,880378.9
201902,여성,60대,09시,808356
201902,여성,60대,10시,735117.8
201902,여성,60대,11시,685173.7
201902,여성,60대,12시,652561.1
201902,여성,60대,13시,635684.6
201902,여성,60대,14시,619642.8
201902,여성,60대,15시,614961.4
201902,여성,60대,16시,628100.1
201902,여성,60대,17시,653724.8
201902,여성,60대,18시,684005
201902,여성,60대,19시,704203.2
201902,여성,60대,20시,720825.3
201902,여성,60대,21시,741360.6
201902,여성,60대,22시,762891.2
201902,여성,60대,23시,777541
201902,여성,60대,24시,988769.8
201902,여성,70대 이상,01시,526363.2
201902,여성,70대 이상,01시,380977.4
201902,여성,70대 이상,02시,525277.9
201902,여성,70대 이상,02시,380246.7
201902,여성,70대 이상,03시,524872.8
201902,여성,70대 이상,03시,379935.7
201902,여성,70대 이상,04시,379264.2
201902,여성,70대 이상,04시,524011.9
201902,여성,70대 이상,05시,520842.9
201902,여성,70대 이상,05시,377174.7
201902,여성,70대 이상,06시,515647.9
201902,여성,70대 이상,06시,373775.4
201902,여성,70대 이상,07시,504323.8
201902,여성,70대 이상,07시,365753.1
201902,여성,70대 이상,08시,483740.8
201902,여성,70대 이상,08시,350997.9
201902,여성,70대 이상,09시,452800.2
201902,여성,70대 이상,09시,329288.1
201902,여성,70대 이상,10시,419185.1
201902,여성,70대 이상,10시,305927.5
201902,여성,70대 이상,11시,393601.8
201902,여성,70대 이상,11시,288011.5
201902,여성,70대 이상,12시,376309.1
201902,여성,70대 이상,12시,276108.2
201902,여성,70대 이상,13시,368815.3
201902,여성,70대 이상,13시,271036.7
201902,여성,70대 이상,14시,362750.5
201902,여성,70대 이상,14시,266925.7
201902,여성,70대 이상,15시,359943.8
201902,여성,70대 이상,15시,265169.7
201902,여성,70대 이상,16시,364004.8
201902,여성,70대 이상,16시,268260.8
201902,여성,70대 이상,17시,373582.2
201902,여성,70대 이상,17시,275067
201902,여성,70대 이상,18시,388181.3
201902,여성,70대 이상,18시,285287.1
201902,여성,70대 이상,19시,396584.4
201902,여성,70대 이상,19시,291244.6
201902,여성,70대 이상,20시,295087.2
201902,여성,70대 이상,20시,401879.7
201902,여성,70대 이상,21시,407030.5
201902,여성,70대 이상,21시,298796.5
201902,여성,70대 이상,22시,412923.7
201902,여성,70대 이상,22시,302961.7
201902,여성,70대 이상,23시,416965.6
201902,여성,70대 이상,23시,305732.3
201902,여성,70대 이상,24시,524808
201902,여성,70대 이상,24시,379857.1
201903,남성,10대,01시,1224343.2
201903,남성,10대,02시,1225083.7
201903,남성,10대,03시,1225872.7
201903,남성,10대,04시,1226890.3
201903,남성,10대,05시,1227095
201903,남성,10대,06시,1225859.7
201903,남성,10대,07시,1212976.3
201903,남성,10대,08시,1019990.2
201903,남성,10대,09시,903985.8
201903,남성,10대,10시,863547.6
201903,남성,10대,11시,832380.7
201903,남성,10대,12시,806368.3
201903,남성,10대,13시,781987
201903,남성,10대,14시,762300.3
201903,남성,10대,15시,744170.1
201903,남성,10대,16시,732460.9
201903,남성,10대,17시,736531.9
201903,남성,10대,18시,768144.2
201903,남성,10대,19시,797358.6
201903,남성,10대,20시,817392.4
201903,남성,10대,21시,841708.5
201903,남성,10대,22시,892634.2
201903,남성,10대,23시,934561.6
201903,남성,10대,24시,1219906.4
201903,남성,10세 미만,01시,1046316.6
201903,남성,10세 미만,02시,1046902.9
201903,남성,10세 미만,03시,1047520.8
201903,남성,10세 미만,04시,1048373.6
201903,남성,10세 미만,05시,1048442.2
201903,남성,10세 미만,06시,1047225.7
201903,남성,10세 미만,07시,1036284.7
201903,남성,10세 미만,08시,866890.7
201903,남성,10세 미만,09시,765489.5
201903,남성,10세 미만,10시,730782.9
201903,남성,10세 미만,11시,703557.5
201903,남성,10세 미만,12시,680604.4
201903,남성,10세 미만,13시,659376.1
201903,남성,10세 미만,14시,642082.8
201903,남성,10세 미만,15시,625735.9
201903,남성,10세 미만,16시,615262.3
201903,남성,10세 미만,17시,617471.8
201903,남성,10세 미만,18시,643786
201903,남성,10세 미만,19시,669032.9
201903,남성,10세 미만,20시,686543.6
201903,남성,10세 미만,21시,708166.2
201903,남성,10세 미만,22시,753638.3
201903,남성,10세 미만,23시,790666.8
201903,남성,10세 미만,24시,1042391.7
201903,남성,20대,01시,920745.8
201903,남성,20대,02시,932189.7
201903,남성,20대,03시,940285.5
201903,남성,20대,04시,945990.8
201903,남성,20대,05시,947052.5
201903,남성,20대,06시,939622.7
201903,남성,20대,07시,915815.6
201903,남성,20대,08시,831372
201903,남성,20대,09시,719818.6
201903,남성,20대,10시,662636.2
201903,남성,20대,11시,626414.8
201903,남성,20대,12시,600621.7
201903,남성,20대,13시,576608.9
201903,남성,20대,14시,555165.7
201903,남성,20대,15시,545483.5
201903,남성,20대,16시,545020.9
201903,남성,20대,17시,557903.3
201903,남성,20대,18시,583060.3
201903,남성,20대,19시,618021.6
201903,남성,20대,20시,634812.4
201903,남성,20대,21시,657746.3
201903,남성,20대,22시,691550.5
201903,남성,20대,23시,733695.1
201903,남성,20대,24시,904511.7
201903,남성,30대,01시,1222835.8
201903,남성,30대,02시,1230253
201903,남성,30대,03시,1236322.6
201903,남성,30대,04시,1237229.4
201903,남성,30대,05시,1232335.2
201903,남성,30대,06시,1214606.1
201903,남성,30대,07시,1158257.1
201903,남성,30대,08시,1013537.6
201903,남성,30대,09시,841191.4
201903,남성,30대,10시,758837.2
201903,남성,30대,11시,711574.4
201903,남성,30대,12시,678353.7
201903,남성,30대,13시,655546
201903,남성,30대,14시,637534.7
201903,남성,30대,15시,632877.1
201903,남성,30대,16시,641523.2
201903,남성,30대,17시,664999.9
201903,남성,30대,18시,715388.3
201903,남성,30대,19시,788589.4
201903,남성,30대,20시,828776.7
201903,남성,30대,21시,869217.8
201903,남성,30대,22시,916628.1
201903,남성,30대,23시,961665.3
201903,남성,30대,24시,1212017.4
201903,남성,40대,01시,1839799.8
201903,남성,40대,02시,1853026.1
201903,남성,40대,03시,1859749.3
201903,남성,40대,04시,1861869.4
201903,남성,40대,05시,1852217.3
201903,남성,40대,06시,1818288.8
201903,남성,40대,07시,1708710.8
201903,남성,40대,08시,1450528.4
201903,남성,40대,09시,1208107.4
201903,남성,40대,10시,1092487.1
201903,남성,40대,11시,1017508.1
201903,남성,40대,12시,971596.7
201903,남성,40대,13시,945044.8
201903,남성,40대,14시,926338.7
201903,남성,40대,15시,927162.7
201903,남성,40대,16시,946767.4
201903,남성,40대,17시,991134.5
201903,남성,40대,18시,1080438.1
201903,남성,40대,19시,1188016.6
201903,남성,40대,20시,1251545.6
201903,남성,40대,21시,1308623
201903,남성,40대,22시,1379829.2
201903,남성,40대,23시,1439243.8
201903,남성,40대,24시,1824222
201903,남성,50대,01시,1908508.3
201903,남성,50대,02시,1919827.8
201903,남성,50대,03시,1925584.3
201903,남성,50대,04시,1927070.3
201903,남성,50대,05시,1915962.7
201903,남성,50대,06시,1872195
201903,남성,50대,07시,1735348.9
201903,남성,50대,08시,1465998.7
201903,남성,50대,09시,1248958
201903,남성,50대,10시,1128182.4
201903,남성,50대,11시,1049587.6
201903,남성,50대,12시,1004943.1
201903,남성,50대,13시,980019.3
201903,남성,50대,14시,961571.2
201903,남성,50대,15시,963632.5
201903,남성,50대,16시,986558.8
201903,남성,50대,17시,1037376.9
201903,남성,50대,18시,1134018.3
201903,남성,50대,19시,1229722.1
201903,남성,50대,20시,1291293.2
201903,남성,50대,21시,1354721.5
201903,남성,50대,22시,1427898.6
201903,남성,50대,23시,1487502.3
201903,남성,50대,24시,1891536.8
201903,남성,60대,01시,1138739.6
201903,남성,60대,02시,1141391.7
201903,남성,60대,03시,1141991
201903,남성,60대,04시,1140222.2
201903,남성,60대,05시,1130423.8
201903,남성,60대,06시,1100824
201903,남성,60대,07시,1031161.6
201903,남성,60대,08시,918215
201903,남성,60대,09시,804248.3
201903,남성,60대,10시,722249.1
201903,남성,60대,11시,672245.6
201903,남성,60대,12시,650192.5
201903,남성,60대,13시,642252.3
201903,남성,60대,14시,632411.5
201903,남성,60대,15시,632009.1
201903,남성,60대,16시,647051.4
201903,남성,60대,17시,676517.1
201903,남성,60대,18시,724844.3
201903,남성,60대,19시,766492.3
201903,남성,60대,20시,801407.4
201903,남성,60대,21시,836170.3
201903,남성,60대,22시,868622.9
201903,남성,60대,23시,891891.2
201903,남성,60대,24시,1132168.9
201903,남성,70대 이상,01시,204735
201903,남성,70대 이상,01시,540054
201903,남성,70대 이상,02시,539393.7
201903,남성,70대 이상,02시,204478.1
201903,남성,70대 이상,03시,538700.9
201903,남성,70대 이상,03시,204215.6
201903,남성,70대 이상,04시,537632.7
201903,남성,70대 이상,04시,203863.7
201903,남성,70대 이상,05시,533106.9
201903,남성,70대 이상,05시,202183.2
201903,남성,70대 이상,06시,525123.2
201903,남성,70대 이상,06시,199259.2
201903,남성,70대 이상,07시,504868
201903,남성,70대 이상,07시,191842.3
201903,남성,70대 이상,08시,470309
201903,남성,70대 이상,08시,178973
201903,남성,70대 이상,09시,427004.1
201903,남성,70대 이상,09시,163045.4
201903,남성,70대 이상,10시,148498.9
201903,남성,70대 이상,10시,387740.1
201903,남성,70대 이상,11시,361496.1
201903,남성,70대 이상,11시,138682.2
201903,남성,70대 이상,12시,347819.4
201903,남성,70대 이상,12시,133587.2
201903,남성,70대 이상,13시,343306.3
201903,남성,70대 이상,13시,131925.5
201903,남성,70대 이상,14시,339942.8
201903,남성,70대 이상,14시,130732.6
201903,남성,70대 이상,15시,131056.4
201903,남성,70대 이상,15시,340561.9
201903,남성,70대 이상,16시,346396.6
201903,남성,70대 이상,16시,133286.1
201903,남성,70대 이상,17시,359936.5
201903,남성,70대 이상,17시,138300.8
201903,남성,70대 이상,18시,375578.9
201903,남성,70대 이상,18시,144054.7
201903,남성,70대 이상,19시,387115.7
201903,남성,70대 이상,19시,148202.2
201903,남성,70대 이상,20시,151958.8
201903,남성,70대 이상,20시,397405.8
201903,남성,70대 이상,21시,155477.5
201903,남성,70대 이상,21시,407014.6
201903,남성,70대 이상,22시,414350.2
201903,남성,70대 이상,22시,158206.9
201903,남성,70대 이상,23시,420184.1
201903,남성,70대 이상,23시,160355.7
201903,남성,70대 이상,24시,539370.3
201903,남성,70대 이상,24시,204471.6
201903,여성,10대,01시,1150675.9
201903,여성,10대,02시,1150118.2
201903,여성,10대,03시,1149728.9
201903,여성,10대,04시,1149127.6
201903,여성,10대,05시,1148612.2
201903,여성,10대,06시,1146867.2
201903,여성,10대,07시,1134352.7
201903,여성,10대,08시,966731.8
201903,여성,10대,09시,832524.9
201903,여성,10대,10시,794406.4
201903,여성,10대,11시,761711.9
201903,여성,10대,12시,735652.4
201903,여성,10대,13시,709146.4
201903,여성,10대,14시,685987.3
201903,여성,10대,15시,665681.5
201903,여성,10대,16시,651347.8
201903,여성,10대,17시,657412.8
201903,여성,10대,18시,692612.2
201903,여성,10대,19시,721123.4
201903,여성,10대,20시,746869.8
201903,여성,10대,21시,773707.4
201903,여성,10대,22시,822634.2
201903,여성,10대,23시,860022.2
201903,여성,10대,24시,1147334.5
201903,여성,10세 미만,01시,1049662.9
201903,여성,10세 미만,02시,1048987.9
201903,여성,10세 미만,03시,1048515.3
201903,여성,10세 미만,04시,1047945.3
201903,여성,10세 미만,05시,1047305.5
201903,여성,10세 미만,06시,1045573.8
201903,여성,10세 미만,07시,1033931.6
201903,여성,10세 미만,08시,878409
201903,여성,10세 미만,09시,755836.6
201903,여성,10세 미만,10시,720539.5
201903,여성,10세 미만,11시,690156.9
201903,여성,10세 미만,12시,665648.8
201903,여성,10세 미만,13시,640789
201903,여성,10세 미만,14시,619347.9
201903,여성,10세 미만,15시,600399.8
201903,여성,10세 미만,16시,586700.7
201903,여성,10세 미만,17시,590754.4
201903,여성,10세 미만,18시,621273.3
201903,여성,10세 미만,19시,646476.2
201903,여성,10세 미만,20시,670057.8
201903,여성,10세 미만,21시,695107.1
201903,여성,10세 미만,22시,740423.1
201903,여성,10세 미만,23시,775432.4
201903,여성,10세 미만,24시,1046359.6
201903,여성,20대,01시,930784.6
201903,여성,20대,02시,936716.7
201903,여성,20대,03시,940003.1
201903,여성,20대,04시,942043.5
201903,여성,20대,05시,940796.7
201903,여성,20대,06시,929839.4
201903,여성,20대,07시,910495.1
201903,여성,20대,08시,839381
201903,여성,20대,09시,720434.5
201903,여성,20대,10시,657026.1
201903,여성,20대,11시,612811.1
201903,여성,20대,12시,577646.5
201903,여성,20대,13시,544839.6
201903,여성,20대,14시,518427.5
201903,여성,20대,15시,503891.8
201903,여성,20대,16시,501286.7
201903,여성,20대,17시,510643.8
201903,여성,20대,18시,531327.7
201903,여성,20대,19시,570462.8
201903,여성,20대,20시,600009.3
201903,여성,20대,21시,632765.2
201903,여성,20대,22시,680263
201903,여성,20대,23시,728756.2
201903,여성,20대,24시,922919.2
201903,여성,30대,01시,1283066.5
201903,여성,30대,02시,1284332.7
201903,여성,30대,03시,1284739.4
201903,여성,30대,04시,1284923.7
201903,여성,30대,05시,1282115.5
201903,여성,30대,06시,1271447.9
201903,여성,30대,07시,1250415.6
201903,여성,30대,08시,1173475.1
